Campaign_ID,Common_Keywords,Revenue_Generated,Budget,Clicks,Conversions,Customer_Satisfaction_Post_Refund,ROI,CPA,ROI_Category,CPA_Category
CMP_V8JO5A,Durable,86994.07,47053.17,4176,530,1.0,84.88461032487292,88.77956603773585,50-100%,< $100
CMP_V93F4C,Affordable,98735.66,40422.8,3776,370,3.0,144.25734981248206,109.25081081081082,> 100%,$100-200
CMP_V9761Y,Innovative,57668.69,28413.21,2241,400,3.0,102.96436059142916,71.033025,> 100%,< $100
CMP_V98MNI,Stylish,52724.54,3196.11,3679,844,3.0,1549.6472274108212,3.78686018957346,> 100%,< $100
CMP_V9DGCW,Affordable,93986.72,47413.91,275,161,4.0,98.22604800996162,294.49633540372673,50-100%,$200-300
CMP_V9G06C,Durable,41353.2,10556.95,1563,559,4.0,291.7154102273857,18.88542039355993,> 100%,< $100
CMP_V9KOGG,Stylish,34775.48,2432.45,2077,77,2.0,1329.648296984522,31.59025974025974,> 100%,< $100
CMP_V9MTJK,Innovative,45405.38,19095.78,3446,666,4.0,137.777037649156,28.67234234234234,> 100%,< $100
CMP_V9MVZ2,Stylish,28380.08,29574.85,520,958,4.0,-4.0398176153048855,30.8714509394572,< 0%,< $100
CMP_V9MW55,Innovative,97674.48,39095.34,912,209,4.0,149.83663014569,187.05904306220094,> 100%,$100-200
CMP_V9OA52,Durable,61465.93,47553.74,882,941,3.0,29.25572205256622,50.535324123273114,0-50%,< $100
CMP_V9R980,Affordable,20309.98,36283.5,2077,531,2.0,-44.02419832706327,68.33050847457628,< 0%,< $100
CMP_V9SKPA,Durable,92473.51,21169.34,4002,34,3.0,336.82755343340887,622.6276470588235,> 100%,> $300
CMP_V9TNIS,Innovative,83794.84,17602.7,1308,404,3.0,376.03401750867766,43.5710396039604,> 100%,< $100
CMP_VA3KMF,Innovative,27938.63,3216.75,1650,818,1.0,768.5359446646461,3.9324572127139366,> 100%,< $100
CMP_VA6J84,Stylish,95950.46,14892.2,3249,770,2.0,544.3001034098388,19.340519480519482,> 100%,< $100
CMP_VAFA3W,Durable,69021.43,6626.71,616,245,4.0,941.5640642188957,27.047795918367346,> 100%,< $100
CMP_VAH9LU,Innovative,45624.78,23283.79,3345,742,4.0,95.95083102879728,31.379770889487872,50-100%,< $100
CMP_VAKH9S,Affordable,22553.81,33926.25,2283,546,1.0,-33.52106407280498,62.135989010989015,< 0%,< $100
CMP_VAMRRY,Innovative,18579.89,18801.89,3399,37,4.0,-1.1807323625444037,508.1591891891892,< 0%,> $300
CMP_VB16L8,Stylish,22344.5,45157.64,832,739,3.0,-50.51889336998124,61.10641407307172,< 0%,< $100
CMP_VB3EYO,Durable,87287.62,35364.35,1049,728,1.0,146.82376461040568,48.57740384615384,> 100%,< $100
CMP_VB7QFA,Innovative,39951.54,2862.18,3495,268,4.0,1295.8430287403307,10.679776119402984,> 100%,< $100
CMP_VBCK11,Durable,99623.55,29745.86,2502,112,1.0,234.91568238403596,265.5880357142857,> 100%,$200-300
CMP_VBCMYS,Affordable,9354.0,17176.77,706,780,4.0,-45.54273009419117,22.0215,< 0%,< $100
CMP_VBIED3,Stylish,10266.61,3382.48,1317,400,2.0,203.523154608453,8.4562,> 100%,< $100
CMP_VBL4CJ,Durable,14002.48,2349.29,3473,721,4.0,496.0302900025114,3.258377253814147,> 100%,< $100
CMP_VBMN0B,Stylish,45382.3,9718.25,2181,3,2.0,366.98016618218304,3239.4166666666665,> 100%,> $300
CMP_VBNCEM,Stylish,30369.9,12430.56,2361,779,4.0,144.31642661312125,15.957073170731707,> 100%,< $100
CMP_VBO4UQ,Durable,99816.67,2169.07,3926,238,2.0,4501.818751815294,9.11373949579832,> 100%,< $100
CMP_VBVMOY,Affordable,62657.88,40333.04,2778,626,4.0,55.35124552971955,64.42977635782748,50-100%,< $100
CMP_VBYJX7,Innovative,59981.47,38561.41,706,469,1.0,55.54791694598303,82.22049040511727,50-100%,< $100
CMP_VBZBP1,Durable,14667.03,23785.84,3113,752,1.0,-38.33713671663477,31.630106382978724,< 0%,< $100
CMP_VC20JK,Stylish,33986.81,15761.68,628,861,2.0,115.62936184467642,18.30624854819977,> 100%,< $100
CMP_VC3GJ9,Stylish,9132.34,39978.07,2573,734,4.0,-77.15662612027043,54.466035422343325,< 0%,< $100
CMP_VC4N01,Affordable,42702.47,47756.23,257,552,2.0,-10.582409876156476,86.51490942028985,< 0%,< $100
CMP_VCL4OS,Durable,35459.71,8276.11,2330,181,1.0,328.4586599259797,45.724364640883984,> 100%,< $100
CMP_VCMYQY,Innovative,7284.67,20745.57,1700,211,1.0,-64.88565992643248,98.32023696682464,< 0%,< $100
CMP_VCP92H,Durable,46248.6,6699.09,1484,946,2.0,590.37137879921,7.081490486257929,> 100%,< $100
CMP_VCTFTE,Innovative,32607.8,4218.21,910,570,3.0,673.0245767754569,7.400368421052631,> 100%,< $100
CMP_VCW81S,Stylish,20711.62,47334.66,1180,807,3.0,-56.24428273066713,58.65509293680298,< 0%,< $100
CMP_VD0IQO,Innovative,56545.49,15792.32,648,601,4.0,258.0568909444591,26.2767387687188,> 100%,< $100
CMP_VD3JU6,Innovative,63960.09,31868.84,4585,625,1.0,100.69789173374366,50.990144,> 100%,< $100
CMP_VD3LYB,Innovative,35299.1,4250.3,4934,958,1.0,730.5084346987271,4.436638830897704,> 100%,< $100
CMP_VD445E,Durable,95524.74,708.5,1490,457,1.0,13382.673253352152,1.5503282275711159,> 100%,< $100
CMP_VD7QBL,Affordable,83933.06,23956.4,2502,194,2.0,250.35756624534565,123.48659793814434,> 100%,$100-200
CMP_VDB0TJ,Affordable,76094.1,33655.31,2417,255,3.0,126.09834822499037,131.98160784313725,> 100%,$100-200
CMP_VDCXYC,Stylish,85927.65,47171.0,3425,633,3.0,82.16202751690656,74.51974723538704,50-100%,< $100
CMP_VDFJM4,Durable,38149.96,10399.2,842,247,2.0,266.85475805831214,42.102024291497976,> 100%,< $100
CMP_VDGLYN,Durable,51690.59,5501.48,313,609,4.0,839.5760777099982,9.033628899835795,> 100%,< $100
CMP_VDJTQE,Innovative,70758.6,31830.29,4723,111,2.0,122.29957691243155,286.7593693693694,> 100%,$200-300
CMP_VE04PJ,Affordable,69475.06,22826.57,795,757,2.0,204.36048867613485,30.153989431968295,> 100%,< $100
CMP_VE0W7S,Affordable,41057.49,23098.47,3066,447,2.0,77.7498249884083,51.674429530201344,50-100%,< $100
CMP_VE37SZ,Durable,66866.52,46218.25,3836,585,4.0,44.67557728819244,79.00555555555556,0-50%,< $100
CMP_VED22S,Stylish,97493.08,2692.24,4722,974,3.0,3521.2625917451637,2.764106776180698,> 100%,< $100
CMP_VEVZ60,Affordable,10227.53,21013.2,4827,25,3.0,-51.32806997506329,840.528,< 0%,> $300
CMP_VEXLYN,Innovative,55482.94,13991.32,3108,425,3.0,296.552576883382,32.92075294117647,> 100%,< $100
CMP_VEXP6O,Durable,42559.4,19965.84,350,285,1.0,113.16107912314233,70.05557894736842,> 100%,< $100
CMP_VEZFH2,Durable,50999.43,11004.34,1092,800,4.0,363.4483303860113,13.755425,> 100%,< $100
CMP_VF1YN1,Stylish,56618.47,48619.53,1950,452,1.0,16.45211296777242,107.56533185840708,0-50%,$100-200
CMP_VF24JK,Durable,83056.9,9431.5,1335,799,2.0,780.6329852091395,11.804130162703379,> 100%,< $100
CMP_VF5IM3,Durable,67806.56,46930.52,1199,921,1.0,44.48286530811933,50.95604777415852,0-50%,< $100
CMP_VF6XKP,Durable,21207.53,44771.16,3939,192,4.0,-52.63126977277337,233.18312500000002,< 0%,$200-300
CMP_VFAY2N,Durable,85133.89,9745.55,4488,618,1.0,773.5668074146662,15.769498381877021,> 100%,< $100
CMP_VFCZMH,Affordable,65647.13,2029.09,1108,271,1.0,3135.299074954783,7.487416974169742,> 100%,< $100
CMP_VFEYHO,Durable,72250.05,40248.75,2644,667,4.0,79.50880462126155,60.34295352323838,50-100%,< $100
CMP_VFHRAL,Innovative,68912.39,31983.89,2220,942,2.0,115.45968923730041,33.953174097664544,> 100%,< $100
CMP_VFKTXZ,Durable,29138.7,24421.96,4006,386,2.0,19.31351947181963,63.269326424870464,0-50%,< $100
CMP_VFOJE2,Stylish,53156.48,27037.71,2725,270,2.0,96.60126541781831,100.13966666666667,50-100%,$100-200
CMP_VFQAJS,Affordable,21553.76,10107.79,793,970,4.0,113.2390957865171,10.420402061855672,> 100%,< $100
CMP_VG2QGS,Innovative,21889.52,20435.75,1541,464,4.0,7.11385684401111,44.04256465517241,0-50%,< $100
CMP_VG6GUM,Durable,54777.06,42115.69,849,58,3.0,30.06330894733054,726.1325862068966,0-50%,> $300
CMP_VG7VL5,Stylish,76075.77,20021.4,227,517,1.0,279.972279660763,38.72611218568666,> 100%,< $100
CMP_VGCELK,Durable,13202.39,17924.94,566,612,3.0,-26.346252762910222,29.28911764705882,< 0%,< $100
CMP_VGOICN,Affordable,12315.42,31011.07,4763,379,1.0,-60.28702008669807,81.8234036939314,< 0%,< $100
CMP_VGP113,Innovative,69845.04,27682.38,3215,969,2.0,152.30865265197568,28.56798761609907,> 100%,< $100
CMP_VGYMPC,Durable,39243.27,12072.64,3695,994,4.0,225.059556153418,12.145513078470824,> 100%,< $100
CMP_VGZ90W,Innovative,87345.56,38276.05,62,853,1.0,128.198991275223,44.87227432590856,> 100%,< $100
CMP_VGZBM6,Durable,31016.51,14790.34,3723,518,1.0,109.70789042036895,28.552779922779923,> 100%,< $100
CMP_VH1HE3,Stylish,15227.0,14295.4,2447,770,1.0,6.516781622060246,18.565454545454546,0-50%,< $100
CMP_VH33J4,Innovative,66173.26,672.31,677,918,2.0,9742.670791747856,0.7323638344226578,> 100%,< $100
CMP_VH3KBU,Durable,21514.82,6111.4,1722,775,3.0,252.04404882678273,7.885677419354838,> 100%,< $100
CMP_VH98NE,Stylish,48474.92,7461.49,2049,776,4.0,549.6680957824778,9.615322164948454,> 100%,< $100
CMP_VHDB7D,Durable,15277.35,21145.45,3175,881,4.0,-27.751123764214054,24.001645856980705,< 0%,< $100
CMP_VHGWH8,Innovative,68032.84,3629.57,4327,509,4.0,1774.404957061029,7.130785854616896,> 100%,< $100
CMP_VHU22M,Durable,33061.98,49072.41,731,999,1.0,-32.6261335035308,49.12153153153154,< 0%,< $100
CMP_VI4ZAJ,Affordable,44270.55,12304.64,745,953,3.0,259.78744603661715,12.911479538300105,> 100%,< $100
CMP_VIDXXO,Affordable,9008.58,8189.9,3984,677,4.0,9.996214849998172,12.097341211225997,0-50%,< $100
CMP_VIGQP8,Affordable,98918.08,41277.43,1943,251,2.0,139.6420513583331,164.4519123505976,> 100%,$100-200
CMP_VIHGSJ,Stylish,3567.01,855.59,2207,943,4.0,316.9064622073657,0.9073064687168612,> 100%,< $100
CMP_VINERC,Stylish,17574.11,34105.34,3375,379,2.0,-48.47108986451975,89.98770448548812,< 0%,< $100
CMP_VIUT5E,Affordable,2389.5,7539.5,2741,402,4.0,-68.30691690430399,18.75497512437811,< 0%,< $100
CMP_VJ0F31,Affordable,58764.42,9594.45,1878,353,2.0,512.4834670043618,27.17974504249292,> 100%,< $100
CMP_VJ1FR0,Durable,94219.58,21748.18,2753,167,4.0,333.22972313085506,130.22862275449103,> 100%,$100-200
CMP_VJ3BMJ,Durable,66750.25,2045.41,4719,845,1.0,3163.4166255176224,2.420603550295858,> 100%,< $100
CMP_VJ87CX,Affordable,39325.07,32625.28,4658,671,3.0,20.535578545226283,48.62187779433681,0-50%,< $100
CMP_VJ94HC,Durable,48765.29,16592.38,1638,621,3.0,193.90171874077134,26.718808373590985,> 100%,< $100
CMP_VJABGO,Durable,18006.71,43042.4,500,440,3.0,-58.165181309592406,97.82363636363637,< 0%,< $100
CMP_VJCQQT,Durable,98872.39,48281.52,13,104,3.0,104.78309299292981,464.2453846153846,> 100%,> $300
CMP_VJF5LO,Affordable,93785.43,16717.12,1294,922,2.0,461.01427757891315,18.131366594360085,> 100%,< $100
CMP_VJII5I,Affordable,54911.34,22227.98,3952,538,4.0,147.0370227074165,41.315947955390335,> 100%,< $100
CMP_VJTT7F,Affordable,72161.61,32545.25,3818,91,1.0,121.7270108541185,357.6401098901099,> 100%,> $300
CMP_VK2XWX,Durable,16024.02,42777.31,3396,763,3.0,-62.54084232973041,56.06462647444299,< 0%,< $100
CMP_VKGNWF,Innovative,51271.16,10307.99,2305,209,2.0,397.39241112961895,49.32052631578947,> 100%,< $100
CMP_VKT9KX,Durable,85776.46,37375.02,1178,181,1.0,129.50211130321807,206.49182320441986,> 100%,$200-300
CMP_VKVECO,Stylish,35529.47,47297.46,3054,634,2.0,-24.88080755287916,74.60167192429022,< 0%,< $100
CMP_VKYH6C,Affordable,64735.7,7953.43,1011,448,3.0,713.9343654247286,17.753191964285715,> 100%,< $100
CMP_VKYRBM,Stylish,47331.09,20232.35,3212,414,2.0,133.93767901405423,48.87041062801932,> 100%,< $100
CMP_VL1775,Stylish,76082.13,14683.59,3721,459,3.0,418.14392801760334,31.990392156862747,> 100%,< $100
CMP_VL6AQP,Durable,76153.77,41908.35,2050,546,2.0,81.7150281507146,76.75521978021978,50-100%,< $100
CMP_VL6OT6,Stylish,6307.59,23166.2,3129,749,2.0,-72.77244433700822,30.929506008010684,< 0%,< $100
CMP_VLFIOX,Innovative,42071.61,4192.67,3732,356,3.0,903.4562701095007,11.777162921348316,> 100%,< $100
CMP_VLHQQQ,Durable,5190.77,43145.57,1413,297,3.0,-87.96917041540998,145.27127946127945,< 0%,$100-200
CMP_VLJ2NU,Stylish,43345.75,49412.06,3823,339,2.0,-12.27698258279456,145.75828908554573,< 0%,$100-200
CMP_VLLLUS,Stylish,81912.95,26913.39,806,411,4.0,204.35760786731066,65.482700729927,> 100%,< $100
CMP_VLN8ST,Affordable,53394.83,565.61,2896,962,2.0,9340.220293134846,0.587952182952183,> 100%,< $100
CMP_VM2BAL,Stylish,35088.56,26584.91,508,391,3.0,31.986754892154977,67.99209718670076,0-50%,< $100
CMP_VM8OWP,Stylish,87681.31,2588.0,2087,222,2.0,3287.994976816074,11.657657657657658,> 100%,< $100
CMP_VM9H4N,Durable,13564.83,10643.21,489,188,2.0,27.450552981666256,56.61281914893617,0-50%,< $100
CMP_VMA7P3,Durable,61696.25,1500.23,4413,41,4.0,4012.452757243889,36.5909756097561,> 100%,< $100
CMP_VMAEXC,Stylish,21585.3,31521.06,4582,823,3.0,-31.521021183932273,38.30019441069259,< 0%,< $100
CMP_VMG6LB,Innovative,9130.9,28296.04,480,554,1.0,-67.73082028439315,51.0758844765343,< 0%,< $100
CMP_VMJZ4Z,Stylish,63387.62,7596.43,3937,641,2.0,734.4395986009217,11.850904836193449,> 100%,< $100
CMP_VMKL56,Stylish,15437.64,27756.24,3859,444,3.0,-44.381371540237446,62.51405405405406,< 0%,< $100
CMP_VMNSYT,Innovative,21268.16,34826.25,3865,518,2.0,-38.930662933850186,67.23214285714286,< 0%,< $100
CMP_VMPWJE,Affordable,16579.37,27345.88,4781,216,2.0,-39.371598207847036,126.6012962962963,< 0%,$100-200
CMP_VMZC2D,Affordable,82785.71,18836.11,1719,294,4.0,339.50534372542955,64.06840136054421,> 100%,< $100
CMP_VN2K0M,Durable,99834.33,27822.41,4835,918,4.0,258.8270390667092,30.307636165577343,> 100%,< $100
CMP_VNLJCO,Innovative,32764.32,11793.91,3109,561,2.0,177.8071055315837,21.02301247771836,> 100%,< $100
CMP_VNPH9G,Durable,35841.52,25536.12,4589,678,1.0,40.35617000546676,37.66389380530973,0-50%,< $100
CMP_VO2C70,Innovative,27629.19,22908.68,2896,775,2.0,20.60577038921491,29.559587096774194,0-50%,< $100
CMP_VO5DNT,Stylish,34351.98,6865.7,4550,984,2.0,400.34198989178094,6.977337398373984,> 100%,< $100
CMP_VO9QRT,Innovative,75379.22,942.88,1871,24,1.0,7894.571949770915,39.28666666666667,> 100%,< $100
CMP_VOA22C,Stylish,10795.73,42724.92,625,99,2.0,-74.73200651984837,431.5648484848485,< 0%,> $300
CMP_VOJMA8,Affordable,5619.16,44982.29,1160,586,3.0,-87.5080615059838,76.76158703071673,< 0%,< $100
CMP_VOKFBG,Innovative,64342.81,41432.19,4557,557,2.0,55.2966666739074,74.38454219030521,50-100%,< $100
CMP_VOLTZ0,Innovative,52723.64,31660.69,3780,481,2.0,66.52713506875561,65.82264033264033,50-100%,< $100
CMP_VOTJ2Q,Innovative,36320.68,7142.82,4397,867,1.0,408.49216415925366,8.238546712802767,> 100%,< $100
CMP_VOV3EF,Affordable,11254.34,46970.09,4688,921,1.0,-76.03934759333015,50.99901194353963,< 0%,< $100
CMP_VOYDAQ,Stylish,60190.86,8683.47,4778,880,4.0,593.1659808809152,9.867579545454545,> 100%,< $100
CMP_VP6ZLD,Innovative,65307.74,2044.34,3514,683,4.0,3094.563526614947,2.9931771595900436,> 100%,< $100
CMP_VP7ONU,Innovative,94617.47,10305.12,590,247,2.0,818.1598079401308,41.72113360323887,> 100%,< $100
CMP_VPAXNH,Stylish,34321.16,24605.2,2798,958,1.0,39.48742542226847,25.6839248434238,0-50%,< $100
CMP_VPB8CY,Affordable,39116.61,25251.96,1350,498,4.0,54.905242998959295,50.7067469879518,50-100%,< $100
CMP_VPNHR8,Innovative,22669.44,40502.72,4092,353,1.0,-44.02983305812548,114.73858356940511,< 0%,$100-200
CMP_VPOYNK,Stylish,80017.65,6313.3,281,464,2.0,1167.4457098506327,13.606250000000001,> 100%,< $100
CMP_VPZ2J7,Innovative,95206.45,42848.14,1018,45,4.0,122.1950591087501,952.1808888888888,> 100%,> $300
CMP_VQ1PEN,Stylish,13750.75,15200.0,4380,355,2.0,-9.53453947368421,42.816901408450704,< 0%,< $100
CMP_VQ27GY,Affordable,86314.74,43010.09,1516,318,2.0,100.68486255201981,135.25185534591193,> 100%,$100-200
CMP_VQ8OVG,Affordable,22111.78,44265.34,1066,814,3.0,-50.04719267941916,54.38002457002457,< 0%,< $100
CMP_VQ8QLW,Affordable,98655.23,12600.21,259,822,3.0,682.9649664569082,15.328722627737225,> 100%,< $100
CMP_VQF6BY,Stylish,66985.35,12324.18,333,66,1.0,443.52784526029325,186.73000000000002,> 100%,$100-200
CMP_VQGSU5,Durable,63967.33,22158.74,4087,818,2.0,188.6776504440234,27.088924205378976,> 100%,< $100
CMP_VQOFM5,Innovative,31418.44,25848.2,2020,591,1.0,21.549817782282705,43.736379018612524,0-50%,< $100
CMP_VQZZY0,Affordable,53337.98,33152.89,1207,842,1.0,60.88485800182127,39.37397862232779,50-100%,< $100
CMP_VRBP72,Durable,26053.6,18627.14,300,904,2.0,39.8690298134872,20.605243362831857,0-50%,< $100
CMP_VRGJWP,Innovative,28155.05,39531.48,4980,851,4.0,-28.778153512087083,46.45297297297298,< 0%,< $100
CMP_VRJK8J,Affordable,38941.73,32699.38,2171,568,1.0,19.09011730497643,57.56933098591549,0-50%,< $100
CMP_VROER0,Innovative,64005.83,5891.27,2528,886,2.0,986.4521571749384,6.649288939051919,> 100%,< $100
CMP_VRPL7R,Affordable,5377.87,38328.38,969,146,2.0,-85.96896085876836,262.52315068493147,< 0%,$200-300
CMP_VRRUOX,Innovative,73169.35,15242.91,3568,912,3.0,380.0221873644862,16.713717105263157,> 100%,< $100
CMP_VRUH3Z,Stylish,41382.15,44248.28,2147,400,3.0,-6.4773817196962185,110.6207,< 0%,$100-200
CMP_VSDOLO,Stylish,96197.83,13427.88,4876,542,4.0,616.4037063184956,24.77468634686347,> 100%,< $100
CMP_VSKDVG,Innovative,4413.86,25927.65,1041,735,3.0,-82.97624350837812,35.27571428571429,< 0%,< $100
CMP_VSOMUA,Innovative,39417.2,2927.32,2095,415,3.0,1246.528565377205,7.053783132530121,> 100%,< $100
CMP_VSR4WQ,Durable,96751.71,8691.42,4444,3,1.0,1013.1864528466006,2897.14,> 100%,> $300
CMP_VSRMT1,Durable,97395.01,1102.96,3369,160,2.0,8730.330202364545,6.8935,> 100%,< $100
CMP_VSYPKJ,Innovative,86008.5,37583.77,4645,187,3.0,128.84479124898863,200.98272727272726,> 100%,$200-300
CMP_VTFO9Y,Durable,34802.5,1666.37,3573,414,1.0,1988.5217568727232,4.025048309178744,> 100%,< $100
CMP_VTGL76,Affordable,17862.28,9622.08,4269,230,3.0,85.63844823572448,41.835130434782606,50-100%,< $100
CMP_VTH005,Affordable,10963.23,28416.17,293,745,2.0,-61.4190441569008,38.14251006711409,< 0%,< $100
CMP_VTOX59,Durable,1786.78,33122.6,1213,43,2.0,-94.60555632709993,770.2930232558139,< 0%,> $300
CMP_VTRYTL,Innovative,45392.05,21155.25,2082,917,2.0,114.56636059606954,23.070065430752454,> 100%,< $100
CMP_VTXNMX,Stylish,95529.76,22327.35,3613,374,4.0,327.8598221463811,59.69879679144385,> 100%,< $100
CMP_VTXXNK,Affordable,36682.26,40517.48,3997,110,3.0,-9.465593615397603,368.3407272727273,< 0%,> $300
CMP_VTYPJ4,Stylish,31321.77,48655.96,489,215,4.0,-35.62603635813578,226.30679069767442,< 0%,$200-300
CMP_VTZUAF,Affordable,98281.38,9358.72,1273,652,1.0,950.1583549887165,14.353865030674845,> 100%,< $100
CMP_VU272H,Stylish,1390.93,42750.53,4548,230,1.0,-96.74640291009257,185.8718695652174,< 0%,$100-200
CMP_VU4EE0,Durable,78313.88,14215.59,3771,139,3.0,450.9013695527235,102.27043165467626,> 100%,$100-200
CMP_VU5A2T,Affordable,28906.86,27275.07,4459,202,1.0,5.982716084688328,135.025099009901,0-50%,$100-200
CMP_VU8GPR,Affordable,51634.31,6235.39,1828,119,1.0,728.0846907731512,52.39823529411765,> 100%,< $100
CMP_VUDZXQ,Affordable,47479.32,7626.44,2904,348,4.0,522.5620341863307,21.915057471264365,> 100%,< $100
CMP_VUT7ZF,Affordable,46185.24,31637.27,4450,618,4.0,45.983645238669446,51.192993527508094,0-50%,< $100
CMP_VUUYCQ,Durable,74006.62,9454.05,2027,295,3.0,682.8033488293377,32.047627118644066,> 100%,< $100
CMP_VVA4I9,Stylish,38522.1,6583.67,1658,439,4.0,485.1159004020554,14.996970387243737,> 100%,< $100
CMP_VVBAG8,Innovative,11942.85,40160.23,3676,418,4.0,-70.26199800150548,96.0771052631579,< 0%,< $100
CMP_VVC0RP,Affordable,39405.24,34662.02,1775,750,1.0,13.684199593676311,46.216026666666664,0-50%,< $100
CMP_VVDDY4,Affordable,95255.92,43754.96,4997,848,1.0,117.70313582734391,51.59783018867925,> 100%,< $100
CMP_VVE06D,Affordable,62394.15,42126.05,3005,41,4.0,48.112984720855614,1027.4646341463415,0-50%,> $300
CMP_VVLEQR,Innovative,81351.6,29238.07,3377,864,4.0,178.23861150889923,33.84035879629629,> 100%,< $100
CMP_VVMDUE,Affordable,87833.38,21442.7,586,165,3.0,309.6190311854384,129.9557575757576,> 100%,$100-200
CMP_VVMWE9,Stylish,36036.69,26208.09,2017,818,1.0,37.502160592397246,32.03922982885086,0-50%,< $100
CMP_VVN6KK,Affordable,83689.05,48316.45,659,257,4.0,73.21026275730111,188.00175097276264,50-100%,$100-200
CMP_VVU98T,Durable,73648.82,46087.22,4475,593,3.0,59.80312980474849,77.71875210792581,50-100%,< $100
CMP_VVWBYT,Innovative,21733.26,32861.37,4457,242,1.0,-33.86380421753567,135.79078512396694,< 0%,$100-200
CMP_VVX2MP,Durable,16210.19,22841.96,3228,432,1.0,-29.03327910564592,52.874907407407406,< 0%,< $100
CMP_VWKO03,Stylish,50707.7,14415.45,2049,619,1.0,251.75939703581918,23.288287560581583,> 100%,< $100
CMP_VX1S6R,Innovative,27594.69,46002.61,3096,486,4.0,-40.014946978008425,94.65557613168724,< 0%,< $100
CMP_VXD67W,Durable,22308.65,20469.34,4627,59,4.0,8.985682977565478,346.93796610169494,0-50%,> $300
CMP_VXPJ0B,Innovative,66489.51,24666.26,4097,372,3.0,169.55651160735354,66.3071505376344,> 100%,< $100
CMP_VXUTJ5,Innovative,65042.93,43657.16,4339,350,1.0,48.98571047681525,124.73474285714286,0-50%,$100-200
CMP_VXVMLJ,Stylish,77904.02,10106.86,2342,129,4.0,670.803394921865,78.3477519379845,> 100%,< $100
CMP_VY2EX9,Affordable,20902.13,41043.08,4162,332,1.0,-49.072706044478146,123.62373493975905,< 0%,$100-200
CMP_VY37N8,Stylish,40339.54,14308.09,3311,843,4.0,181.93518491986003,16.97282325029656,> 100%,< $100
CMP_VY7EO6,Stylish,38075.86,35430.15,1640,983,3.0,7.467397117991313,36.04287894201424,0-50%,< $100
CMP_VYNGKC,Stylish,82901.06,46339.59,2024,841,3.0,78.89899327982833,55.100582639714624,50-100%,< $100
CMP_VYTVIT,Affordable,89028.9,37684.47,514,763,2.0,136.24824762030616,49.38986893840105,> 100%,< $100
CMP_VYXWRH,Stylish,15144.94,6206.92,4993,620,1.0,144.00088932997366,10.011161290322582,> 100%,< $100
CMP_VZ65DN,Stylish,23543.83,21591.19,226,313,2.0,9.043688652640283,68.98143769968051,0-50%,< $100
CMP_VZKPXO,Durable,2964.14,13170.63,4737,888,4.0,-77.4943187987211,14.83179054054054,< 0%,< $100
CMP_VZKZ8M,Affordable,14585.55,14302.59,1886,186,4.0,1.9783829362374166,76.89564516129032,0-50%,< $100
CMP_VZLAEI,Affordable,26627.65,47658.57,4070,503,4.0,-44.12830682918098,94.748648111332,< 0%,< $100
CMP_VZN7TC,Stylish,44377.31,48334.86,712,765,2.0,-8.187775861976228,63.18282352941176,< 0%,< $100
CMP_VZX049,Affordable,95242.4,10435.84,3791,96,4.0,812.6471850852447,108.70666666666666,> 100%,$100-200
CMP_W09JAP,Innovative,5146.24,32418.2,338,36,3.0,-84.12546038953427,900.5055555555556,< 0%,> $300
CMP_W0D51T,Innovative,13622.76,503.04,1573,810,1.0,2608.0868320610684,0.621037037037037,> 100%,< $100
CMP_W0E0ZP,Innovative,31546.48,18966.61,3875,260,3.0,66.32640202967214,72.9485,50-100%,< $100
CMP_W0MUTI,Durable,40178.04,28113.02,4337,17,4.0,42.91612925256696,1653.7070588235295,0-50%,> $300
CMP_W0S5OZ,Innovative,55393.29,19924.51,858,932,2.0,178.01582071528986,21.378229613733904,> 100%,< $100
CMP_W10899,Stylish,53239.51,28222.54,286,508,4.0,88.64180899380425,55.55618110236221,50-100%,< $100
CMP_W1AJA9,Affordable,76169.42,39124.83,1349,51,1.0,94.68306954943955,767.1535294117648,50-100%,> $300
CMP_W1MVVV,Stylish,10884.07,47857.06,2492,302,1.0,-77.25712778846005,158.46708609271522,< 0%,$100-200
CMP_W1OCT8,Durable,26108.81,9196.42,1847,284,1.0,183.9018879085557,32.38176056338028,> 100%,< $100
CMP_W1PQVV,Innovative,94907.01,21176.15,3276,171,1.0,348.1787765953678,123.83713450292399,> 100%,$100-200
CMP_W1SX3G,Stylish,56934.08,3061.99,2951,441,1.0,1759.3816439635664,6.9432879818594095,> 100%,< $100
CMP_W1TTMS,Innovative,41763.02,10822.09,2809,442,4.0,285.9053103420873,24.484366515837106,> 100%,< $100
CMP_W1Y0VN,Durable,5247.49,29788.88,2821,259,2.0,-82.38439981630728,115.0149806949807,< 0%,$100-200
CMP_W20BG9,Durable,47377.15,48946.08,2025,636,3.0,-3.205425235279312,76.95924528301887,< 0%,< $100
CMP_W27SFT,Durable,29606.62,13372.75,2998,921,2.0,121.39515058607991,14.519815418023887,> 100%,< $100
CMP_W28PSJ,Innovative,22941.27,15037.91,1499,739,2.0,52.55623953062627,20.34899864682003,50-100%,< $100
CMP_W2ENCU,Stylish,31545.18,17896.87,4631,981,4.0,76.26087690193873,18.243496432212027,50-100%,< $100
CMP_W2EWW5,Affordable,66315.33,13045.07,1910,383,3.0,408.35549368458743,34.06023498694517,> 100%,< $100
CMP_W2KR19,Durable,15145.84,32276.16,2211,559,1.0,-53.074219485837226,57.73910554561717,< 0%,< $100
