Bundle_ID,Discount_Level,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,ROI
BNDL_UNFWZI,21,57431.11,82,4.0,97.00162507741884
BNDL_UNIQNT,44,52133.77,126,2.0,89.36581797172927
BNDL_UNTXC5,42,66995.39,37,3.0,97.68043741517141
BNDL_UO0W40,61,25265.78,1,1.0,99.75856672542862
BNDL_UO27EI,61,76984.31,184,3.0,85.4204057943755
BNDL_UO9R55,34,14089.08,17,1.0,95.8975319893137
BNDL_UOAGD8,57,25309.28,144,2.0,67.56920781626344
BNDL_UOEYE2,37,96045.89,108,1.0,95.83948881102565
BNDL_UOF4YX,53,8057.94,37,1.0,75.66375525258316
BNDL_UOPS9C,54,84562.05,195,1.0,87.54760557484119
BNDL_UOS4IV,52,38354.9,136,3.0,81.56167790816818
BNDL_UOWHI5,15,60294.62,191,1.0,95.2483322724316
BNDL_UP70IY,20,43494.75,88,3.0,95.9535346219946
BNDL_UP8DTE,16,10820.6,192,3.0,71.6097074099403
BNDL_UPMLMY,45,26671.1,120,2.0,79.75336600290201
BNDL_UPMQ9O,45,50711.04,115,3.0,89.79512153566561
BNDL_UPRKHQ,33,69370.13,170,3.0,91.91294581688113
BNDL_UPYV4A,40,22133.73,125,3.0,77.4100434043426
BNDL_UQ21NU,54,84313.15,126,4.0,91.9300844530183
BNDL_UQ5CJG,41,80703.16,51,2.0,97.40902338892306
BNDL_UQME77,21,77969.72,30,3.0,99.19199402024273
BNDL_UR3APO,44,15762.74,128,4.0,64.27017130270498
BNDL_UR4V8E,60,89028.9,85,2.0,94.27152306722874
BNDL_UR8MIJ,61,47198.93,89,1.0,88.49762060283993
BNDL_URAYHL,13,45516.67,23,3.0,99.34309781449302
BNDL_URGPC8,59,8918.76,104,2.0,31.201198372867978
BNDL_URKJRT,59,54992.13,150,3.0,83.90678811677235
BNDL_URKMPQ,53,34187.83,110,2.0,82.94714815184234
BNDL_URLJBV,34,69180.84,108,1.0,94.69217199444239
BNDL_URLVXW,45,56665.3,44,1.0,96.50579808101254
BNDL_URV2IG,38,30722.45,133,3.0,83.54948905442112
BNDL_URXMYB,55,80252.82,23,1.0,98.42373140283419
BNDL_US7FSP,18,40868.7,140,4.0,93.83391201579693
BNDL_US8WQ5,32,10552.41,160,4.0,51.480277964938814
BNDL_USEOJL,17,42559.4,22,1.0,99.12122821280374
BNDL_USGYQE,43,94219.58,124,4.0,94.34087904021649
BNDL_USN9Q5,65,93131.85,138,1.0,90.36849370006072
BNDL_USOA79,18,89063.95,10,2.0,99.79789802720404
BNDL_USOLCE,44,62314.01,52,4.0,96.32827352950002
BNDL_USPLR5,36,48521.63,64,2.0,95.25160222358564
BNDL_USTA9I,46,82999.05,132,3.0,92.68425361495102
BNDL_USYUCT,24,10776.63,130,3.0,71.04846320231835
BNDL_UT2CR9,40,22770.41,80,2.0,85.94667377530752
BNDL_UTL09C,56,19465.75,103,3.0,70.3684676932561
BNDL_UTPYBX,64,70202.43,139,1.0,87.32807397122862
BNDL_UTPYYK,46,42801.71,11,1.0,98.81780424193333
BNDL_UTQXE0,64,93680.96,198,1.0,86.47323853214142
BNDL_UTS541,14,17045.23,34,3.0,97.2074298792096
BNDL_UU2XWA,12,73311.16,135,2.0,97.79024094012426
BNDL_UU5QA1,68,8540.82,170,1.0,-35.3500015221021
BNDL_UU8L7G,10,81771.35,166,1.0,97.96994913255071
BNDL_UUCJYA,14,27067.89,136,2.0,92.96583516483923
BNDL_UUDUUX,22,21555.35,139,4.0,85.8132667759976
BNDL_UUFYKM,50,97367.31,185,2.0,90.49989159606032
BNDL_UUHH87,67,47337.92,138,2.0,80.4680898527016
BNDL_UUIO60,14,16502.19,195,4.0,83.45674119616851
BNDL_UUPEHK,67,11617.31,187,2.0,-7.847685910077294
BNDL_UV1VIN,10,28571.66,43,3.0,98.49501219040125
BNDL_UV1XW6,13,55945.66,178,2.0,95.86384359394455
BNDL_UV5JWC,18,13826.44,2,2.0,99.73962928996907
BNDL_UV8UCU,31,47309.3,138,4.0,90.95738047276117
BNDL_UVA7RC,34,43638.14,180,4.0,85.97557091113416
BNDL_UVASOW,31,8539.58,111,2.0,59.70527824553432
BNDL_UVEKY7,48,87641.59,99,3.0,94.5779167173941
BNDL_UVNBKY,56,95631.27,89,4.0,94.78831557920333
BNDL_UVQ53X,36,44537.44,144,2.0,88.36035479362981
BNDL_UVUAEF,53,76674.4,148,1.0,89.76972757530545
BNDL_UVX193,58,87601.45,68,3.0,95.49779141783613
BNDL_UVYI0O,21,18724.61,62,1.0,93.04658414781403
BNDL_UW127U,42,81071.42,73,4.0,96.21814937989245
BNDL_UW7LNZ,22,36245.92,154,4.0,90.65274105333786
BNDL_UW83HW,20,75196.57,179,4.0,95.23914455140707
BNDL_UWCZ8H,43,28268.79,182,2.0,72.315758828022
BNDL_UWD0TN,35,69080.57,115,2.0,94.1734701957439
BNDL_UWDS7P,24,36032.86,96,3.0,93.60583645039556
BNDL_UWF71Z,61,55903.66,7,1.0,99.23618596707264
BNDL_UWSAQ0,45,10300.62,1,2.0,99.56313309295946
BNDL_UWTSXA,32,99341.0,130,3.0,95.8124037406509
BNDL_UWY778,34,16024.02,50,3.0,89.39092687103486
BNDL_UX5WF6,35,34099.04,123,2.0,87.37501114400875
BNDL_UX6ZDN,18,97890.36,183,2.0,96.63501084274284
BNDL_UX8AN1,58,77699.68,175,4.0,86.93688313774265
BNDL_UXCTQ1,23,59158.97,67,2.0,97.39515410765264
BNDL_UXDJIW,40,92388.56,158,3.0,93.15932621960987
BNDL_UXH955,18,48536.41,41,4.0,98.47949199374243
BNDL_UXPCBQ,51,91239.46,106,4.0,94.07493205242557
BNDL_UXVHMW,58,43140.83,77,4.0,89.64785795729938
BNDL_UY7OUR,23,2285.21,164,4.0,-65.06141667505393
BNDL_UYJLWL,52,85623.86,27,2.0,98.36027013965499
BNDL_UYSVF1,15,95430.74,70,4.0,98.89972560204396
BNDL_UYWJ98,52,16706.63,109,2.0,66.07334932299332
BNDL_UYYOVQ,47,45465.72,94,4.0,90.28278887918194
BNDL_UZ3MSZ,49,63829.08,180,1.0,86.1818468948636
BNDL_UZ689G,19,67345.35,82,3.0,97.68655148425243
BNDL_UZD8XN,52,74017.03,46,4.0,96.76831129268494
BNDL_UZENLK,43,39518.65,130,2.0,85.85477995832348
BNDL_UZHSXD,45,66632.13,77,1.0,94.79980603951877
BNDL_UZKXSV,24,79887.2,130,1.0,96.094493235462
BNDL_UZLG6F,29,93952.61,33,4.0,98.98140136820042
BNDL_UZPD5R,44,34076.41,105,3.0,86.44223379164649
BNDL_UZPGJZ,10,57378.49,89,1.0,98.4488960932921
BNDL_UZWA7R,50,21733.26,160,1.0,63.1900598437602
BNDL_UZZMJQ,18,95545.06,32,3.0,99.39714308620457
BNDL_V00313,23,96489.92,148,2.0,96.4721703572767
BNDL_V04D53,43,28543.1,176,4.0,73.48571108253834
BNDL_V07HO0,34,68857.85,186,1.0,90.81586195328491
BNDL_V07Z2P,37,58426.82,128,1.0,91.89413355031131
BNDL_V090OU,36,90281.32,159,4.0,93.65981800000266
BNDL_V0IB04,61,24602.59,156,3.0,61.321145456636884
BNDL_V0IPI0,12,36916.65,147,3.0,95.22166827163353
BNDL_V0IZOA,17,16649.6,144,2.0,85.29694407072841
BNDL_V0K32S,65,11543.24,58,3.0,67.34019218174446
BNDL_V0OU93,44,76654.21,134,4.0,92.30831548586829
BNDL_V12H8V,38,85972.74,7,3.0,99.69059960168771
BNDL_V12T3V,67,43592.15,6,2.0,99.07781561588497
BNDL_V14VO0,20,21043.62,56,3.0,94.67772179881598
BNDL_V1B1AU,54,17274.7,79,2.0,75.30492570059104
BNDL_V1CE18,42,27596.75,37,3.0,94.3689021352152
BNDL_V1GTDE,20,34382.61,71,3.0,95.87000521484553
BNDL_V1N7ON,16,53098.38,61,4.0,98.16190249118712
BNDL_V1OA1N,33,84759.91,116,2.0,95.48371393976232
BNDL_V1UFSZ,60,89781.5,174,1.0,88.37176923976543
BNDL_V1XV1N,28,44037.0,196,4.0,87.5377523446193
BNDL_V1YNHB,50,39660.59,142,2.0,82.09809788507937
BNDL_V21571,16,57262.32,50,4.0,98.60292073391368
BNDL_V22KID,15,72523.99,3,2.0,99.93795156609558
BNDL_V23CWI,48,57682.79,146,2.0,87.85079570527014
BNDL_V251A8,35,34662.91,185,2.0,81.320091129106
BNDL_V28AJ5,44,44820.24,152,3.0,85.07817004103502
BNDL_V2A86D,30,94003.05,107,4.0,96.58521718178294
BNDL_V2B2J5,24,25675.93,56,1.0,94.76552553305761
BNDL_V2F3BY,53,55318.11,27,3.0,97.41314372454156
BNDL_V2H3CG,51,68735.06,18,3.0,98.66443704275518
BNDL_V2ONVU,56,27125.56,149,3.0,69.23934473610868
BNDL_V2Q8E2,31,25489.27,35,4.0,95.74330688952645
BNDL_V2Q93W,15,82982.44,137,4.0,97.5235724570162
BNDL_V2RBHN,13,63126.74,160,3.0,96.70504131846505
BNDL_V2W72T,43,18173.6,57,3.0,86.5134040586345
BNDL_V30O79,13,64379.84,137,1.0,97.2336060481045
BNDL_V31SRH,52,38765.32,135,1.0,81.89103043648291
BNDL_V35POL,11,69507.19,22,3.0,99.65183457999093
BNDL_V38V1D,10,29103.52,118,4.0,95.94550762244567
BNDL_V3AO14,55,87979.69,147,1.0,90.81037907726204
BNDL_V3LEAD,41,39687.99,64,2.0,93.38842808617922
BNDL_V3QPPH,29,59547.64,111,3.0,94.59424420514398
BNDL_V3YGXW,17,7035.27,118,3.0,71.48652432671383
BNDL_V3YY20,46,44434.28,22,4.0,97.72247913097726
BNDL_V40WUP,31,78093.05,191,4.0,92.41801927316196
BNDL_V42FJY,18,63450.54,69,1.0,98.04256985046936
BNDL_V4KOF8,26,2581.32,118,4.0,-18.853919699998443
BNDL_V4MA1E,41,96943.06,156,2.0,93.40231265652228
BNDL_V4OUZL,46,14191.29,55,4.0,82.17216334808182
BNDL_V53CCZ,59,19284.24,91,4.0,72.15861242133474
BNDL_V5MRRT,19,15559.13,162,1.0,80.21740290106194
BNDL_V5P6UT,69,52096.2,199,1.0,73.6429912354452
BNDL_V5WK36,25,86083.11,174,1.0,94.94674390829978
BNDL_V631PF,49,22504.1,186,4.0,59.500713203371824
BNDL_V6RGIL,64,3624.11,47,4.0,17.00031180069038
BNDL_V6WDV3,69,71008.35,33,1.0,96.79333486836408
BNDL_V72RIZ,60,72380.15,41,4.0,96.60127811285277
BNDL_V77KWO,65,95763.01,133,3.0,90.97250598117165
BNDL_V7AKP7,66,66288.38,198,4.0,80.28613763075822
BNDL_V7CDST,13,7213.03,127,2.0,77.11086741632852
BNDL_V7DDP4,64,84284.2,72,4.0,94.53278313135796
BNDL_V7H2FX,27,97002.24,126,3.0,96.49286449467559
BNDL_V7J7HK,20,62879.88,154,3.0,95.10177182271975
BNDL_V7P2H8,10,98329.78,143,2.0,98.54571016023833
BNDL_V7TEUE,55,80416.95,140,2.0,90.42490420241006
BNDL_V7TM6I,46,52634.72,134,1.0,88.28909890657725
BNDL_V7YTOM,57,67709.25,96,4.0,91.91838633569269
BNDL_V85GVI,35,78474.62,143,3.0,93.62214178291019
BNDL_V88GGT,11,94534.64,12,1.0,99.86036864370563
BNDL_V8NUI3,67,40225.22,113,4.0,81.17847459877161
BNDL_V8WXR4,13,82301.84,101,2.0,98.40465292148997
BNDL_V8YC97,35,9457.64,129,4.0,52.26081770928054
BNDL_V92QXQ,32,25545.6,168,3.0,78.95527996993611
BNDL_V955M0,21,40141.08,74,4.0,96.12865423650784
BNDL_V9566F,25,94293.19,182,3.0,95.1746250179891
BNDL_V9E7Z3,24,91140.84,143,4.0,96.23439941962351
BNDL_V9EW1G,20,40495.73,179,4.0,91.15956176120297
BNDL_V9J28V,63,73699.08,134,4.0,88.54531155612797
BNDL_V9NKQZ,23,11752.13,116,2.0,77.2977324110608
BNDL_V9ODY7,40,4859.54,80,3.0,34.150145898583
BNDL_V9OVA2,42,55212.49,195,3.0,85.16639984901967
BNDL_V9PEET,32,24603.05,17,4.0,97.78889202761447
BNDL_VA7XTT,59,89105.76,176,1.0,88.34643237429319
BNDL_VAIR2O,18,29375.75,84,3.0,94.85289737283303
BNDL_VAO5D9,36,35545.78,144,1.0,85.41599030883553
BNDL_VAPXTN,46,74769.37,178,2.0,89.04899158572555
BNDL_VAY0NX,23,47368.71,22,3.0,98.93178429389359
BNDL_VB6EZ5,27,81645.28,60,4.0,98.0158069149864
BNDL_VB7Q6J,66,80482.79,95,1.0,92.20951460554487
BNDL_VBASTB,44,61696.25,31,4.0,97.78916870960552
BNDL_VBE317,42,34184.39,135,1.0,83.41348200158025
BNDL_VBEJAR,62,41286.17,9,4.0,98.64845782498111
BNDL_VBOL0J,61,90889.96,81,3.0,94.56375599681198
BNDL_VBS2GO,46,8368.2,68,2.0,62.620396262039634
BNDL_VBULQI,42,41759.93,82,3.0,91.75285973898902
BNDL_VBWOZ9,65,26176.4,153,2.0,62.007762717562386
BNDL_VBX4RC,46,54023.61,36,1.0,96.93467356217032
BNDL_VBY4W4,57,98784.62,49,4.0,97.17263679305543
BNDL_VC36F4,10,7233.07,52,1.0,92.81079818113194
BNDL_VC3QSD,48,30865.29,143,1.0,77.76142715652436
BNDL_VC68KD,48,13284.05,89,2.0,67.84113278706418
BNDL_VCDZA5,49,52518.79,81,3.0,92.44270479194209
BNDL_VCGY0A,50,63474.01,90,1.0,92.91048414933924
BNDL_VCSIGE,49,83760.32,34,1.0,98.01099136201962
BNDL_VCTMRC,27,88339.49,38,4.0,98.83857151541173
BNDL_VCXOWH,33,60566.67,40,3.0,97.82058349914236
BNDL_VD0GNG,31,91289.78,198,4.0,93.27635579798746
BNDL_VD9YDY,42,31251.02,176,4.0,76.34637205441615
BNDL_VDIO91,23,43929.55,7,4.0,99.63350409917697
BNDL_VDL5SD,28,81023.92,193,2.0,93.33036466268233
BNDL_VDPAQS,42,22290.28,123,2.0,76.82397888227514
BNDL_VDRZQG,60,4231.75,128,1.0,-81.4852011579134
BNDL_VEEL7N,21,92636.88,145,3.0,96.71297219854554
BNDL_VEEMH8,12,94591.64,121,4.0,98.46498062619487
BNDL_VEP8B1,20,87737.62,99,2.0,97.7432713583979
BNDL_VERWRY,61,22795.12,117,4.0,68.69066712524436
BNDL_VEVN9B,20,90957.52,100,3.0,97.8011713599931
BNDL_VF9YRK,36,1635.26,11,4.0,75.7836674290327
BNDL_VFJRCO,14,85659.03,134,4.0,97.80992149922781
BNDL_VFKU6K,36,45140.81,33,3.0,97.36823508483786
BNDL_VFKYLH,44,73491.87,167,1.0,90.00161514464116
BNDL_VFOVOV,14,94311.17,190,4.0,97.1795493577272
BNDL_VFULNE,48,94100.23,190,2.0,90.30820647303412
BNDL_VFYU5O,14,39815.13,39,4.0,98.62866201868485
BNDL_VG6811,27,12142.95,51,3.0,88.66008671698393
BNDL_VG69WD,57,8719.59,99,1.0,35.283654392006966
BNDL_VG74V3,63,91585.34,94,4.0,93.53389963939644
BNDL_VG7JFC,59,99596.74,155,3.0,90.81797255612985
BNDL_VGE9U7,50,99455.48,137,2.0,93.11249616411283
BNDL_VGGEEM,27,37424.28,128,4.0,90.76535340158848
BNDL_VGJ1T5,58,99239.98,112,4.0,93.45425099843833
BNDL_VGNIE9,60,67304.84,31,3.0,97.23645431740124
BNDL_VGQKBW,54,14237.04,18,2.0,93.17273815343638
BNDL_VGR5Y0,30,16142.25,13,1.0,97.58397992844864
BNDL_VGT1VK,30,21248.35,18,3.0,97.45862619921077
BNDL_VH26KD,65,50322.28,60,2.0,92.24995369844132
BNDL_VH98RG,28,88403.17,84,2.0,97.33946192201026
BNDL_VHRC72,31,17900.75,50,3.0,91.34114492409536
BNDL_VI2Y6O,32,38075.86,114,3.0,90.41912644914653
BNDL_VI4C0P,39,9458.82,84,3.0,65.36565871852937
BNDL_VI95KZ,59,34354.0,108,1.0,81.45194154974675
BNDL_VIGKDP,20,96823.17,30,2.0,99.38031361708153
BNDL_VIJV64,61,31587.58,39,2.0,92.46855884496374
BNDL_VIRTDA,64,66416.77,197,1.0,81.01684258358243
BNDL_VIVWNB,48,82377.74,53,2.0,96.91178709199839
BNDL_VJ0BRU,58,90857.97,66,2.0,95.78683080856858
BNDL_VJ40SI,58,12254.43,160,1.0,24.27228357418501
BNDL_VJ9Y89,34,88710.22,39,4.0,98.50524550609839
BNDL_VJBH8A,41,45978.45,11,3.0,99.01910568973074
BNDL_VJFUX8,49,85228.79,150,1.0,91.37615352746413
BNDL_VJHG79,16,79692.27,113,3.0,97.73127305822761
BNDL_VJSFST,47,25269.31,158,1.0,70.61257311735065
BNDL_VJSG9J,29,47413.44,184,3.0,88.74580709604703
BNDL_VJT3RS,38,71167.72,4,2.0,99.78642002301044
BNDL_VJV4AN,37,85734.72,99,3.0,95.7275185595754
BNDL_VJVRRY,38,43763.52,35,3.0,96.96093915663091
BNDL_VJX0ZW,50,79783.22,23,2.0,98.55859415049932
BNDL_VJY78D,63,56434.68,175,2.0,80.46414013510841
BNDL_VJYBY3,49,63887.89,97,4.0,92.56040542268651
BNDL_VK3IUS,22,30422.81,129,2.0,90.67147314794393
BNDL_VK4CEZ,48,13016.31,13,2.0,95.20601460782665
BNDL_VK7EOJ,17,7919.35,82,2.0,82.39754525308264
BNDL_VKA3ZU,60,3151.11,190,1.0,-261.77727848282035
BNDL_VKQCYY,65,70271.94,156,1.0,85.57034287085287
BNDL_VKQN2G,51,6507.08,123,2.0,3.5973124658064743
BNDL_VKTL40,23,57411.23,160,2.0,93.5901042357044
BNDL_VKWUTH,55,82438.68,37,2.0,97.53149856353838
BNDL_VKY5I6,13,58416.87,67,4.0,98.50899235101093
BNDL_VKZOEP,62,43327.4,81,2.0,88.40918218032931
BNDL_VL8EFY,52,43347.23,31,1.0,96.28119259292923
BNDL_VLKHNZ,30,28188.28,120,3.0,87.22873477913515
BNDL_VLKYG2,48,75441.9,10,4.0,99.36374879211685
BNDL_VLOFS5,29,36833.94,57,2.0,95.51229110977538
BNDL_VLU0GW,62,80095.52,131,2.0,89.85960762849157
BNDL_VLZXA0,59,44570.07,72,1.0,90.46894025519816
BNDL_VM2GZX,63,69365.17,130,2.0,88.19292160604523
BNDL_VMB2JK,27,73678.9,80,1.0,97.06836014109874
BNDL_VMNGCK,12,58638.82,194,3.0,96.0299337537829
BNDL_VMNT37,22,44118.24,84,3.0,95.81125629671537
BNDL_VMSOYU,16,52389.83,174,3.0,94.68599153690707
BNDL_VN1JVW,30,5135.49,106,4.0,38.07796334916434
BNDL_VN1U3K,58,62177.47,6,4.0,99.44031173992767
BNDL_VN6299,24,12340.71,188,2.0,63.43808419450745
BNDL_VNA92Y,53,69703.5,199,1.0,84.8687655569663
BNDL_VNAQX2,18,78346.09,57,1.0,98.69042603147139
BNDL_VNBCBO,19,50836.57,18,2.0,99.3272559498015
BNDL_VNIB64,28,97193.66,15,4.0,99.56787304850955
BNDL_VO5LLY,26,27182.69,182,2.0,82.59186268908633
BNDL_VOJ05N,32,79438.22,7,2.0,99.71801986499698
BNDL_VOJM8X,60,39298.05,86,2.0,86.86957749812014
BNDL_VOO7A4,45,13907.28,46,2.0,85.11570918252886
BNDL_VOQF3I,39,13675.78,56,1.0,84.03016135094306
BNDL_VOVCKB,18,26928.5,198,3.0,86.76495163117144
BNDL_VOVXFB,18,14223.54,147,2.0,81.39703618086637
BNDL_VOZ0QM,35,96334.23,145,4.0,94.7318829454494
BNDL_VOZKBT,27,58244.68,56,2.0,97.40405475658893
BNDL_VPAU3Q,11,41539.52,162,1.0,95.71010931277011
BNDL_VPCB4E,19,81302.58,64,2.0,98.50435250640263
BNDL_VPLPBJ,66,17023.2,53,1.0,79.45157197236712
BNDL_VPUU3Q,44,96045.55,178,3.0,91.84553579004961
BNDL_VQ7669,31,53912.84,106,4.0,93.9049769962035
BNDL_VQC7KB,43,66710.83,69,3.0,95.55244628196051
BNDL_VQK986,23,90531.23,73,2.0,98.14539137488798
BNDL_VQL5RA,25,74086.21,79,4.0,97.33418675351324
BNDL_VQO2D4,38,43133.37,145,4.0,87.22566773706761
BNDL_VQQPPM,51,35841.52,80,1.0,88.61655420863848
BNDL_VQR0X7,42,5966.53,54,3.0,61.98795614871625
BNDL_VQS726,62,11522.04,98,4.0,47.266282706881775
BNDL_VRHNOK,62,39046.22,192,4.0,69.51305401649634
BNDL_VRJSOI,27,36738.3,195,2.0,85.66890683564563
BNDL_VRLLN9,18,78417.14,182,1.0,95.8223419012731
BNDL_VRQDR2,13,1049.04,51,3.0,36.799359414321664
BNDL_VRWQL0,11,59459.6,45,4.0,99.16750196772263
BNDL_VS7FOV,57,95599.56,39,1.0,97.67467549013824
BNDL_VSD26C,58,32455.18,47,2.0,91.60072444521953
BNDL_VSMFJE,18,93875.72,81,2.0,98.44688275093922
BNDL_VSN1LH,68,86511.03,88,1.0,93.08296294703693
BNDL_VSYXEL,10,23313.59,70,4.0,96.99745942173642
BNDL_VT2VA4,27,22118.23,128,4.0,84.37487990675565
BNDL_VTDLTA,11,3326.25,101,3.0,66.5990229237129
BNDL_VTKX1I,35,63178.82,142,3.0,92.13343965588467
BNDL_VTLG5S,17,52674.09,4,4.0,99.87090427191053
BNDL_VTMJWG,30,33431.04,33,2.0,97.03868022053757
BNDL_VTS9DB,66,50367.73,1,4.0,99.86896371942908
BNDL_VU1E2G,48,33860.4,169,1.0,76.04281107133998
BNDL_VUCA4A,29,85453.11,153,1.0,94.8076787374971
BNDL_VUCIPV,69,68808.16,142,1.0,85.76040981185953
BNDL_VUFSYE,59,3030.79,173,4.0,-236.7768799553912
BNDL_VUVUM9,36,51484.03,28,4.0,98.04211131102207
BNDL_VUWB52,64,92965.18,182,4.0,87.47057769371284
BNDL_VUWLX6,67,14920.13,195,2.0,12.433738848119951
BNDL_VV2SEL,36,20903.43,170,2.0,70.72250821994285
BNDL_VV4OJG,63,14354.31,164,4.0,28.0216185939972
BNDL_VV76UH,24,78527.19,141,2.0,95.69066459655566
BNDL_VVC95E,60,7178.15,45,1.0,62.38585150770045
BNDL_VVG660,49,80106.36,65,2.0,96.0240360440794
BNDL_VVO8Z0,68,42071.61,2,3.0,99.67674163170841
BNDL_VVS9KJ,25,17677.37,111,2.0,84.30196347081042
BNDL_VW5G11,68,30529.65,34,4.0,92.4270340472295
BNDL_VW5W79,53,27345.37,160,4.0,68.98926582452532
BNDL_VW8MIP,25,17811.61,162,2.0,77.26202179365032
BNDL_VWAARF,59,43078.92,143,2.0,80.41501504680248
BNDL_VWCJF3,27,86449.71,161,4.0,94.97164305120283
BNDL_VWIJKH,18,20982.23,133,3.0,88.59034525882139
BNDL_VWK7ER,58,42002.39,92,3.0,87.29596101555174
BNDL_VWQKBB,29,95784.14,198,2.0,94.00527060116633
BNDL_VWRLO8,18,5913.32,78,1.0,76.2569926876949
BNDL_VWYEKN,32,37300.6,149,3.0,87.21736379575664
BNDL_VX6MW0,25,77340.84,156,4.0,94.95738603304541
BNDL_VXCUXS,27,40727.95,44,1.0,97.0830842210325
BNDL_VXK6GM,36,81044.35,11,3.0,99.51137864638312
BNDL_VXNN9L,23,33870.56,182,1.0,87.641184556736
BNDL_VXZMZQ,29,21649.81,90,3.0,87.94446694913259
BNDL_VY9KZ4,42,83465.85,98,3.0,95.0686418457369
BNDL_VYB8O6,55,84042.33,65,2.0,95.7461912348218
BNDL_VZ9EEX,16,69964.16,69,1.0,98.42204923206396
BNDL_VZDXYX,59,39094.78,143,1.0,78.41911375380549
BNDL_VZG4EI,52,77811.23,16,4.0,98.9307456006029
BNDL_VZNRGV,53,99310.42,177,1.0,90.55386131686886
BNDL_VZUN7U,61,62689.25,27,2.0,97.3727552969608
BNDL_VZV4PU,65,11733.07,153,2.0,15.23957497909754
BNDL_W05EF3,39,54207.92,8,3.0,99.42443834775435
BNDL_W05FAL,57,8462.55,57,1.0,61.60731694347448
BNDL_W092PS,48,90667.07,198,4.0,89.51769368967145
BNDL_W0DUAD,10,59905.96,52,3.0,99.13197284543975
BNDL_W0NTRQ,18,5417.31,62,4.0,79.39936979792554
BNDL_W0QSU0,17,45876.71,136,4.0,94.9604058355536
BNDL_W0WGLN,27,5389.7,98,3.0,50.9063584244021
BNDL_W0YMTY,56,60878.52,6,1.0,99.44808119514074
BNDL_W14ZNF,65,72771.82,152,4.0,86.42331605833137
BNDL_W15XD0,60,69948.96,66,2.0,94.33872926774036
BNDL_W1AEH3,29,53826.06,161,1.0,91.32576302259537
BNDL_W1BMY6,32,85589.26,27,2.0,98.99052754983511
BNDL_W1HSD5,20,87444.93,83,3.0,98.10166238339947
BNDL_W1I9LE,66,67503.52,119,1.0,88.36505118547892
BNDL_W1J5LJ,60,48680.17,190,1.0,76.58184020310529
BNDL_W1O2PQ,43,51928.29,68,4.0,94.3691579291365
BNDL_W24WUH,12,99424.72,173,1.0,97.91198808505571
BNDL_W25S83,51,61691.08,79,3.0,93.46907202791716
BNDL_W2GH0B,33,44496.49,131,2.0,90.28462694473205
BNDL_W2IYQZ,43,9235.91,28,4.0,86.96392667317026
BNDL_W2R6CY,22,92473.51,116,3.0,97.24029076002414
BNDL_W2UPVV,59,3178.9,13,4.0,75.87215703545252
BNDL_W2XSY1,63,83808.8,87,2.0,93.46011397371159
BNDL_W2ZHKB,67,85328.2,15,1.0,98.8221947726543
BNDL_W30BY2,26,64584.19,99,4.0,96.01450447857285
BNDL_W345KA,24,90333.59,108,3.0,97.13063545908007
BNDL_W357MI,50,6311.6,159,2.0,-25.95855250649597
BNDL_W3ZREL,25,45587.25,179,3.0,90.18365880810973
BNDL_W432A8,43,96021.3,61,1.0,97.26831442607005
BNDL_W484PD,41,62167.43,123,1.0,91.88803526219436
BNDL_W4B797,64,35916.81,179,3.0,68.10407160324094
BNDL_W4BDA5,10,13592.79,191,4.0,85.94843295600094
BNDL_W4C8YZ,69,12315.42,79,1.0,55.73841574221585
BNDL_W4CF6F,66,84513.7,58,1.0,95.47055684462993
BNDL_W4CG40,67,23085.37,194,3.0,43.69594249518201
BNDL_W4E03J,67,63278.44,105,2.0,88.88246928969804
BNDL_W4FU0S,18,97587.82,157,2.0,97.10414680848491
BNDL_W4GJTJ,53,75124.06,198,4.0,86.03110641251284
BNDL_W4VSW4,35,28423.41,18,1.0,97.7835171782696
BNDL_W4WBFS,40,91618.52,3,3.0,99.86902211474275
BNDL_W4YIYR,29,25657.76,182,1.0,79.42922531039342
BNDL_W4Z4GR,43,49041.86,137,3.0,87.98781286027896
BNDL_W4ZY83,34,6569.73,112,3.0,42.03719178718151
BNDL_W520JN,31,43566.6,16,3.0,98.86151317752591
BNDL_W52DAK,22,63880.71,28,1.0,99.03570264012407
BNDL_W579XG,20,25824.61,65,3.0,94.96604208156482
BNDL_W5FQTN,28,20792.67,3,4.0,99.59601147904526
BNDL_W5FT0U,50,18618.23,27,2.0,92.7490422021857
BNDL_W5HDS8,41,44617.5,34,3.0,96.87566537793467
BNDL_W5MON7,42,81549.66,131,2.0,93.25319075517912
BNDL_W5OL2A,58,59270.04,175,2.0,82.87499046735923
BNDL_W5QX02,50,69203.64,2,2.0,99.85549893040309
BNDL_W5ULFQ,63,76315.72,183,4.0,84.89302073019819
BNDL_W60XK1,56,16749.66,75,4.0,74.9248641464961
BNDL_W657QX,43,13421.62,9,3.0,97.11659248287464
BNDL_W69VET,17,32607.8,125,3.0,93.48315433730579
BNDL_W6HM86,51,84773.85,31,3.0,98.13503810432108
BNDL_W6MZ80,57,87566.95,40,1.0,97.39627793362679
BNDL_W6SYO5,37,43735.76,15,3.0,98.7310155351136
BNDL_W6UIQX,62,73999.05,91,4.0,92.3755777945798
BNDL_W6V6EP,38,64111.31,64,3.0,96.20659755665577
