Customer_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Subscription_Tier,Subscription_Length,CLTV
CUST_VN8753,24631.94,87,2.0,Premium,19.0,492638.8
CUST_VNBDAW,23707.58,11,1.0,Basic,6.0,165953.06
CUST_VND8T2,11966.08,30,3.0,Premium,19.0,239321.6
CUST_VNFP0V,53762.26,199,4.0,Basic,9.0,537622.6
CUST_VNIUUU,26775.41,67,1.0,Premium,25.0,696160.66
CUST_VOGGD7,71669.95,133,1.0,Standard,27.0,2006758.5999999999
CUST_VOHCP1,92297.41,28,4.0,Premium,6.0,646081.87
CUST_VOJQUS,47263.18,20,3.0,Basic,14.0,708947.7
CUST_VP4PRO,63220.33,123,4.0,Basic,3.0,252881.32
CUST_VP5X2P,22440.05,72,4.0,Basic,10.0,246840.55
CUST_VPH7DT,75140.94,105,1.0,Standard,7.0,601127.52
CUST_VPK52V,7961.8,168,4.0,Standard,4.0,39809.0
CUST_VPN8XQ,3979.09,195,1.0,Standard,19.0,79581.8
CUST_VPN99N,55106.15,165,1.0,Premium,24.0,1377653.75
CUST_VPO5QX,23501.81,186,1.0,Basic,6.0,164512.67
CUST_VPSGLK,88317.93,192,4.0,Basic,30.0,2737855.8299999996
CUST_VPSNHS,25569.45,149,2.0,Basic,35.0,920500.2000000001
CUST_VQBK8W,95194.57,85,1.0,Premium,22.0,2189475.1100000003
CUST_VQCDUX,16964.93,66,1.0,Premium,1.0,33929.86
CUST_VQE9GD,91202.02,141,3.0,Premium,26.0,2462454.54
CUST_VQK1VJ,86994.07,31,1.0,Premium,27.0,2435833.96
CUST_VQLU63,30725.68,127,1.0,Standard,22.0,706690.64
CUST_VQS54I,9044.36,35,3.0,Premium,20.0,189931.56
CUST_VQSD7Q,24794.95,128,3.0,Premium,9.0,247949.5
CUST_VQVQ1D,26683.48,179,3.0,Premium,18.0,506986.12
CUST_VQXYC4,43547.15,73,3.0,Premium,13.0,609660.1
CUST_VRDSU0,21089.08,181,4.0,Basic,27.0,590494.24
CUST_VRP9BI,77028.91,81,3.0,Standard,23.0,1848693.84
CUST_VRPWV0,42859.36,119,4.0,Basic,29.0,1285780.8
CUST_VRQ960,47066.09,155,4.0,Premium,26.0,1270784.43
CUST_VRVV87,5049.44,173,1.0,Basic,15.0,80791.04
CUST_VSCFLB,8504.02,83,3.0,Basic,23.0,204096.48
CUST_VSFRI8,18024.7,21,4.0,Basic,34.0,630864.5
CUST_VSNBZC,34018.89,4,3.0,Standard,2.0,102056.67
CUST_VSSY81,74253.4,69,2.0,Standard,23.0,1782081.5999999999
CUST_VSW5QP,9092.4,38,2.0,Standard,20.0,190940.4
CUST_VSYKOH,53837.56,94,1.0,Premium,35.0,1938152.16
CUST_VT1BC0,19780.2,174,3.0,Basic,11.0,237362.40000000002
CUST_VT1LDY,65505.89,132,3.0,Standard,5.0,393035.33999999997
CUST_VTD40U,87496.88,62,4.0,Standard,16.0,1487446.96
CUST_VTDC06,81052.88,164,2.0,Premium,31.0,2593692.16
CUST_VTERMD,18615.04,101,1.0,Premium,33.0,632911.36
CUST_VTF53C,46794.7,64,1.0,Basic,5.0,280768.19999999995
CUST_VTOQDA,18531.68,154,2.0,Premium,13.0,259443.52000000002
CUST_VU0N0G,73113.48,141,3.0,Basic,10.0,804248.2799999999
CUST_VU6MVH,68468.89,188,2.0,Premium,10.0,753157.79
CUST_VU70FJ,32610.52,61,1.0,Basic,17.0,586989.36
CUST_VU7KIS,42132.11,136,4.0,Premium,12.0,547717.43
CUST_VU95WQ,33123.63,141,4.0,Basic,9.0,331236.3
CUST_VUEN1A,92612.72,165,2.0,Premium,5.0,555676.3200000001
CUST_VUG9X5,25828.56,25,3.0,Premium,15.0,413256.96
CUST_VUMEAA,19989.41,22,4.0,Standard,8.0,179904.69
CUST_VUML4K,69674.61,20,1.0,Basic,33.0,2368936.74
CUST_VUSC5O,47849.08,136,3.0,Basic,31.0,1531170.56
CUST_VUXATQ,42319.38,88,1.0,Premium,29.0,1269581.4
CUST_VUZMDT,33053.62,43,4.0,Standard,26.0,892447.7400000001
CUST_VV3NFT,82725.38,123,2.0,Standard,21.0,1819958.36
CUST_VV84ET,21292.92,54,1.0,Premium,15.0,340686.72
CUST_VVBPT6,37929.47,25,4.0,Premium,12.0,493083.11
CUST_VVIB0X,95412.9,112,3.0,Premium,4.0,477064.5
CUST_VVX4B7,45282.23,182,1.0,Standard,24.0,1132055.75
CUST_VVYSNG,88339.49,38,4.0,Standard,21.0,1943468.78
CUST_VW0JPQ,26324.28,186,3.0,Premium,11.0,315891.36
CUST_VW9SW7,44139.81,42,2.0,Basic,10.0,485537.91
CUST_VWC8JW,19106.41,103,1.0,Basic,4.0,95532.05
CUST_VWE43U,39057.02,1,4.0,Basic,33.0,1327938.68
CUST_VWIIG5,13992.45,35,1.0,Standard,18.0,265856.55
CUST_VWL3AF,47337.92,138,2.0,Standard,5.0,284027.52
CUST_VWUTC1,41097.95,182,3.0,Standard,5.0,246587.69999999998
CUST_VWV6JW,37217.72,66,4.0,Premium,29.0,1116531.6
CUST_VWVXEN,82975.07,48,1.0,Premium,25.0,2157351.8200000003
CUST_VX0XW6,17409.94,130,4.0,Standard,8.0,156689.46
CUST_VX6G7X,1265.96,84,1.0,Standard,15.0,20255.36
CUST_VX894G,28242.02,29,4.0,Premium,18.0,536598.38
CUST_VXGF7R,87587.89,142,1.0,Premium,12.0,1138642.57
CUST_VXHFYF,33056.5,144,1.0,Standard,35.0,1190034.0
CUST_VXHN83,95468.8,159,3.0,Premium,24.0,2386720.0
CUST_VXJM2S,88233.39,132,2.0,Basic,18.0,1676434.41
CUST_VXNP2T,30222.64,145,4.0,Basic,26.0,816011.28
CUST_VXNVJL,8980.49,196,1.0,Standard,32.0,296356.17
CUST_VXRFTU,79376.04,107,1.0,Premium,28.0,2301905.1599999997
CUST_VY2O7B,88089.59,181,2.0,Basic,31.0,2818866.88
CUST_VY8YD8,32032.66,60,3.0,Standard,26.0,864881.82
CUST_VYDWCX,88917.73,77,4.0,Standard,30.0,2756449.63
CUST_VYH3W5,57692.09,78,1.0,Premium,12.0,749997.1699999999
CUST_VYOJ2L,86599.61,23,4.0,Premium,23.0,2078390.6400000001
CUST_VYRMTT,30371.43,40,1.0,Premium,4.0,151857.15
CUST_VZEQIG,53261.66,58,4.0,Standard,26.0,1438064.82
CUST_VZGUZI,58656.53,163,1.0,Premium,16.0,997161.01
CUST_VZNISJ,89953.19,112,1.0,Standard,15.0,1439251.04
CUST_VZOKCL,69691.37,47,1.0,Standard,35.0,2508889.32
CUST_VZQ9J4,79140.5,49,4.0,Premium,30.0,2453355.5
CUST_VZSSQI,67853.3,34,3.0,Premium,34.0,2374865.5
CUST_W073G2,3027.85,180,4.0,Basic,7.0,24222.8
CUST_W07SE6,94323.81,25,1.0,Basic,30.0,2924038.11
CUST_W09XGX,30000.34,50,3.0,Standard,6.0,210002.38
CUST_W0GDH0,7359.52,151,3.0,Premium,20.0,154549.92
CUST_W0LZLZ,98437.96,114,3.0,Standard,33.0,3346890.64
CUST_W0LZM9,69247.06,113,4.0,Standard,29.0,2077411.7999999998
CUST_W0MPC0,41942.1,176,3.0,Standard,13.0,587189.4
CUST_W0NYHO,5982.0,106,3.0,Basic,19.0,119640.0
CUST_W0W0LR,48365.69,78,4.0,Standard,13.0,677119.66
CUST_W0XJHJ,83760.32,34,1.0,Premium,24.0,2094008.0000000002
CUST_W17LCU,93358.17,75,2.0,Standard,1.0,186716.34
CUST_W1I6E8,86306.31,137,4.0,Premium,27.0,2416576.6799999997
CUST_W1MGTM,80885.12,16,4.0,Premium,28.0,2345668.48
CUST_W1N773,5407.62,110,4.0,Premium,22.0,124375.26
CUST_W1QJQW,16117.96,39,2.0,Premium,26.0,435184.92
CUST_W1RI1K,91357.43,190,2.0,Premium,13.0,1279004.02
CUST_W1XM0W,39362.72,81,3.0,Basic,17.0,708528.96
CUST_W277G0,63429.78,156,4.0,Premium,4.0,317148.9
CUST_W27OQ9,3197.85,104,2.0,Premium,31.0,102331.2
CUST_W28I7X,16024.02,50,3.0,Standard,20.0,336504.42
CUST_W2DT2C,80436.43,29,2.0,Standard,18.0,1528292.17
CUST_W2HUY1,15160.68,183,1.0,Standard,2.0,45482.04
CUST_W2PZVF,53010.65,121,3.0,Standard,4.0,265053.25
CUST_W2QS81,46572.19,12,4.0,Standard,34.0,1630026.6500000001
CUST_W2V3G2,63511.49,72,2.0,Premium,11.0,762137.88
CUST_W33TQB,11617.31,187,2.0,Premium,7.0,92938.48
CUST_W3AK00,40184.79,91,4.0,Basic,35.0,1446652.44
CUST_W3C01R,17723.89,130,3.0,Standard,20.0,372201.69
CUST_W3IPX2,47413.44,184,3.0,Standard,7.0,379307.52
CUST_W3KT6R,15896.5,104,4.0,Standard,32.0,524584.5
CUST_W3MBR2,17107.45,4,3.0,Standard,17.0,307934.10000000003
CUST_W3OD97,71837.34,28,4.0,Basic,31.0,2298794.88
CUST_W3SQNF,6552.31,106,2.0,Basic,15.0,104836.96
CUST_W3V73K,51409.99,92,1.0,Standard,23.0,1233839.76
CUST_W42IKJ,64526.31,167,3.0,Standard,24.0,1613157.75
CUST_W45MLS,15777.65,193,2.0,Basic,2.0,47332.95
CUST_W495VR,44064.29,159,3.0,Premium,4.0,220321.45
CUST_W4RD88,23360.14,43,2.0,Premium,32.0,770884.62
CUST_W4RN83,69902.91,105,2.0,Premium,1.0,139805.82
CUST_W56NO8,34916.23,124,3.0,Basic,6.0,244413.61000000002
CUST_W5CF36,88674.39,95,4.0,Premium,17.0,1596139.02
CUST_W5DRC2,20009.48,29,4.0,Standard,20.0,420199.08
CUST_W5FMA8,59516.51,151,3.0,Standard,30.0,1845011.81
CUST_W5FTHH,23418.19,195,4.0,Premium,35.0,843054.84
CUST_W5QEFJ,39866.42,62,2.0,Premium,33.0,1355458.28
CUST_W5S7LI,31685.56,191,3.0,Standard,17.0,570340.0800000001
CUST_W5SBOE,60707.66,148,3.0,Basic,20.0,1274860.86
CUST_W5TPFJ,37827.06,28,1.0,Premium,25.0,983503.5599999999
CUST_W60DDD,55417.76,47,1.0,Basic,16.0,942101.92
CUST_W60K8T,72051.38,92,1.0,Standard,25.0,1873335.8800000001
CUST_W67ODM,49110.89,122,2.0,Premium,3.0,196443.56
CUST_W6HN0Y,94481.93,185,1.0,Basic,15.0,1511710.88
CUST_W6HS04,29188.23,77,3.0,Basic,25.0,758893.98
CUST_W6IB5X,38260.85,134,4.0,Premium,17.0,688695.2999999999
CUST_W6TY3I,40785.33,67,4.0,Basic,13.0,570994.62
CUST_W6UV3N,37729.56,110,1.0,Basic,5.0,226377.36
CUST_W6WNJE,53208.59,190,3.0,Premium,18.0,1010963.21
CUST_W6XCYM,57449.46,42,1.0,Premium,16.0,976640.82
CUST_W71L8O,85303.4,198,2.0,Basic,4.0,426517.0
CUST_W76TTW,76234.53,184,4.0,Standard,8.0,686110.77
CUST_W79JON,95668.73,83,2.0,Basic,31.0,3061399.36
CUST_W7A3OG,59690.07,119,4.0,Standard,25.0,1551941.82
CUST_W7R9ZA,17342.64,3,4.0,Premium,31.0,554964.48
CUST_W7RCUA,31577.9,114,3.0,Basic,14.0,473668.5
CUST_W7ZW75,10847.59,184,1.0,Standard,28.0,314580.11
CUST_W83BKQ,3556.14,120,4.0,Basic,25.0,92459.64
CUST_W8445K,48591.47,24,4.0,Basic,27.0,1360561.1600000001
CUST_W853E0,84337.86,149,2.0,Basic,28.0,2445797.94
CUST_W85KWS,89106.85,11,2.0,Basic,20.0,1871243.85
CUST_W864MD,14402.96,18,4.0,Standard,28.0,417685.83999999997
CUST_W88D4S,95996.74,140,4.0,Premium,26.0,2591911.98
CUST_W8U4IK,6867.5,37,3.0,Basic,10.0,75542.5
CUST_W8ZV9O,52110.68,53,3.0,Basic,3.0,208442.72
CUST_W91I8R,17339.72,151,4.0,Premium,9.0,173397.2
CUST_W9FMBJ,35545.78,144,1.0,Standard,28.0,1030827.62
CUST_W9G6S7,63718.37,74,3.0,Basic,8.0,573465.3300000001
CUST_W9L9VJ,47395.48,106,1.0,Standard,29.0,1421864.4000000001
CUST_W9NDUU,61386.19,151,3.0,Basic,6.0,429703.33
CUST_W9OM8J,30094.05,63,1.0,Standard,29.0,902821.5
CUST_W9Q04I,75200.01,42,1.0,Premium,23.0,1804800.2399999998
CUST_W9UZNH,68301.35,115,2.0,Standard,1.0,136602.7
CUST_WA0HBS,96850.53,167,1.0,Premium,15.0,1549608.48
CUST_WA2P7P,31869.69,14,4.0,Premium,5.0,191218.13999999998
CUST_WA568U,61056.28,61,3.0,Premium,16.0,1037956.76
CUST_WA5NFD,96439.34,180,1.0,Basic,2.0,289318.02
CUST_WA8HWC,31630.42,95,3.0,Basic,12.0,411195.45999999996
CUST_WAA6EU,90273.27,195,1.0,Premium,1.0,180546.54
CUST_WAE6WC,34402.38,22,2.0,Premium,15.0,550438.08
CUST_WAI12Q,91233.47,103,2.0,Standard,19.0,1824669.4
CUST_WAZTDU,84361.2,11,4.0,Basic,35.0,3037003.1999999997
CUST_WB08DH,49437.35,61,4.0,Basic,34.0,1730307.25
CUST_WB832U,33736.42,24,2.0,Basic,21.0,742201.24
CUST_WBFNK0,90085.45,103,4.0,Basic,24.0,2252136.25
CUST_WBGHKC,81110.81,118,2.0,Standard,14.0,1216662.15
CUST_WBGVF9,21105.2,182,1.0,Standard,22.0,485419.60000000003
CUST_WBIYD6,41279.58,179,2.0,Standard,4.0,206397.90000000002
CUST_WBODEW,35962.16,53,2.0,Premium,35.0,1294637.7600000002
CUST_WBROEM,57796.15,157,4.0,Premium,28.0,1676088.35
CUST_WBTDP8,26046.41,94,2.0,Standard,13.0,364649.74
CUST_WC1L8D,77078.31,109,4.0,Standard,20.0,1618644.51
CUST_WCK7ZT,72421.54,155,2.0,Basic,6.0,506950.77999999997
CUST_WCKCLV,59303.24,94,3.0,Basic,24.0,1482581.0
CUST_WCL9IE,35222.79,89,4.0,Standard,15.0,563564.64
CUST_WCQLY5,49059.82,133,3.0,Basic,29.0,1471794.6
CUST_WCSB80,48780.35,32,2.0,Basic,16.0,829265.95
CUST_WCU3VF,23578.53,6,3.0,Basic,33.0,801670.02
CUST_WCV2U1,36562.56,93,3.0,Basic,35.0,1316252.16
CUST_WCY69Y,20861.14,10,2.0,Premium,32.0,688417.62
CUST_WCYOR5,3837.35,177,3.0,Basic,9.0,38373.5
CUST_WD4HS2,11112.35,16,4.0,Basic,5.0,66674.1
CUST_WDE16A,18653.77,45,3.0,Standard,31.0,596920.64
CUST_WDOP0I,41759.93,82,3.0,Standard,10.0,459359.23
CUST_WDS5TV,31460.7,183,2.0,Basic,17.0,566292.6
CUST_WDSUQ3,11484.55,73,4.0,Standard,15.0,183752.8
CUST_WDWGJY,36743.98,181,1.0,Premium,4.0,183719.90000000002
CUST_WE3O2N,94067.01,178,2.0,Premium,2.0,282201.02999999997
CUST_WE8HKW,7509.81,165,1.0,Standard,30.0,232804.11000000002
CUST_WEGVO2,2572.86,146,1.0,Basic,35.0,92622.96
CUST_WEN5JI,13514.18,190,4.0,Basic,12.0,175684.34
CUST_WEQ1Q2,57277.52,195,1.0,Premium,6.0,400942.63999999996
CUST_WF6XT9,34576.42,4,3.0,Premium,3.0,138305.68
CUST_WF78P8,6173.47,82,2.0,Premium,8.0,55561.23
CUST_WF7FOW,44118.24,84,3.0,Premium,5.0,264709.44
CUST_WFAER9,33697.45,135,1.0,Standard,16.0,572856.6499999999
CUST_WFIP8B,22206.81,97,4.0,Basic,11.0,266481.72000000003
CUST_WFJQDJ,23761.31,65,2.0,Standard,4.0,118806.55
CUST_WFNC37,4125.98,18,4.0,Basic,21.0,90771.56
CUST_WFPDQP,62287.93,162,3.0,Basic,30.0,1930925.83
CUST_WFX0XX,19190.87,182,3.0,Basic,3.0,76763.48
CUST_WG0AI4,84853.43,154,1.0,Premium,26.0,2291042.61
CUST_WG41AD,42674.55,7,2.0,Premium,1.0,85349.1
CUST_WG8GJW,36248.23,40,4.0,Standard,24.0,906205.7500000001
CUST_WGEEJK,12315.42,79,1.0,Premium,17.0,221677.56
CUST_WGGQG2,51835.41,184,1.0,Standard,34.0,1814239.35
CUST_WGK54W,67614.18,106,1.0,Basic,8.0,608527.6199999999
CUST_WGMBFB,61870.4,144,4.0,Standard,8.0,556833.6
CUST_WGNF9I,18114.41,44,1.0,Premium,32.0,597775.53
CUST_WGR5HI,5166.05,77,1.0,Standard,1.0,10332.1
CUST_WGZRGO,87477.09,45,3.0,Standard,35.0,3149175.2399999998
CUST_WH60BL,72732.08,192,2.0,Standard,20.0,1527373.68
CUST_WH6WFI,51820.52,75,2.0,Standard,32.0,1710077.16
CUST_WHPJRC,62603.21,95,3.0,Premium,12.0,813841.73
CUST_WHSW99,27449.62,90,4.0,Premium,15.0,439193.92
CUST_WHT4JA,40753.44,127,4.0,Premium,1.0,81506.88
CUST_WHUHPY,90288.15,87,1.0,Basic,31.0,2889220.8
CUST_WI4C1K,12616.35,15,2.0,Standard,23.0,302792.4
CUST_WI96Y4,7175.21,144,4.0,Premium,25.0,186555.46
CUST_WIH0YP,90087.62,159,1.0,Standard,28.0,2612540.98
CUST_WIN5EU,88014.46,76,3.0,Premium,14.0,1320216.9000000001
CUST_WIWRN5,17368.33,12,1.0,Premium,24.0,434208.25000000006
CUST_WIYGO3,7180.7,69,1.0,Standard,16.0,122071.9
CUST_WJ34SN,62177.47,6,4.0,Premium,22.0,1430081.81
CUST_WJ3BCC,35441.56,14,1.0,Standard,35.0,1275896.16
CUST_WJ7PEA,69080.57,115,2.0,Standard,31.0,2210578.24
CUST_WJ8969,99339.28,48,4.0,Standard,2.0,298017.83999999997
CUST_WJ92GK,39628.31,73,3.0,Standard,31.0,1268105.92
CUST_WJFHZK,41388.11,44,2.0,Basic,17.0,744985.98
CUST_WJG76W,52096.2,199,1.0,Premium,31.0,1667078.4
CUST_WJIIKO,44780.58,49,2.0,Basic,24.0,1119514.5
CUST_WJOUAN,3284.52,37,4.0,Basic,24.0,82113.0
CUST_WJXZWT,53644.93,114,2.0,Standard,30.0,1662992.83
CUST_WJYWNO,16723.49,2,1.0,Standard,24.0,418087.25000000006
CUST_WK22RR,31326.87,178,1.0,Standard,35.0,1127767.32
CUST_WKENII,66222.43,141,4.0,Basic,5.0,397334.57999999996
CUST_WKIOG1,59603.42,12,2.0,Premium,5.0,357620.52
CUST_WKWVE9,89659.98,129,2.0,Basic,33.0,3048439.32
CUST_WL7JIG,64379.84,137,1.0,Premium,35.0,2317674.2399999998
CUST_WLAJ56,29606.62,127,2.0,Basic,1.0,59213.24
CUST_WLCOV3,69393.31,120,4.0,Premium,7.0,555146.48
CUST_WLCV2B,29076.18,169,3.0,Premium,22.0,668752.14
CUST_WLJV3H,57262.55,79,4.0,Basic,32.0,1889664.1500000001
CUST_WLQP6Q,30836.85,118,2.0,Standard,17.0,555063.2999999999
CUST_WM737X,81193.61,137,4.0,Basic,3.0,324774.44
CUST_WMAVYL,18644.76,112,1.0,Basic,12.0,242381.87999999998
CUST_WMCG5H,15048.39,15,1.0,Standard,21.0,331064.57999999996
CUST_WMHR6X,39622.57,90,1.0,Standard,27.0,1109431.96
CUST_WN27XB,72651.54,135,3.0,Premium,6.0,508560.77999999997
CUST_WN2SN5,47785.77,110,2.0,Standard,24.0,1194644.25
CUST_WN4SBV,91557.53,133,2.0,Premium,1.0,183115.06
CUST_WNDL3V,41332.9,5,1.0,Basic,9.0,413329.0
CUST_WNEHQR,53990.59,130,1.0,Standard,30.0,1673708.2899999998
CUST_WNIS1E,36559.3,62,2.0,Standard,24.0,913982.5000000001
CUST_WNIUBC,64746.64,64,3.0,Standard,32.0,2136639.12
CUST_WNJ0KJ,21553.76,28,4.0,Premium,1.0,43107.52
CUST_WNTQ4V,90078.21,50,3.0,Standard,32.0,2972580.93
CUST_WNU3TM,90389.52,155,2.0,Basic,27.0,2530906.56
CUST_WO4XTU,97576.66,60,3.0,Standard,16.0,1658803.22
CUST_WOBT27,40144.31,146,2.0,Standard,16.0,682453.27
CUST_WOCMZ7,65517.67,36,1.0,Standard,18.0,1244835.73
CUST_WOEJKY,71428.53,130,3.0,Standard,24.0,1785713.25
CUST_WOGHCC,75615.0,169,3.0,Standard,15.0,1209840.0
CUST_WOI9G8,89761.36,182,2.0,Premium,28.0,2603079.44
CUST_WOPOCH,17797.4,75,2.0,Standard,15.0,284758.4
CUST_WOTOYW,65661.52,83,1.0,Standard,25.0,1707199.52
CUST_WOUA7U,92180.0,169,1.0,Premium,19.0,1843600.0
CUST_WOVQFW,70668.59,13,1.0,Basic,29.0,2120057.6999999997
CUST_WOVQO0,65519.36,67,3.0,Standard,34.0,2293177.6
CUST_WP06Q2,22770.41,80,2.0,Premium,28.0,660341.89
CUST_WP8H7Z,19973.08,175,4.0,Premium,35.0,719030.8800000001
CUST_WPBQNK,11521.24,177,4.0,Basic,21.0,253467.28
CUST_WPJC6I,84196.43,7,1.0,Basic,28.0,2441696.4699999997
CUST_WPM5SA,13592.79,191,4.0,Basic,20.0,285448.59
CUST_WQ7K0P,31155.43,54,1.0,Premium,18.0,591953.17
CUST_WQDC56,2400.43,27,4.0,Premium,23.0,57610.31999999999
CUST_WQEWTB,46945.98,184,2.0,Standard,35.0,1690055.28
CUST_WQJRR9,10872.27,176,4.0,Standard,6.0,76105.89
CUST_WQLG1K,46815.93,52,3.0,Premium,8.0,421343.37
CUST_WQNPQ5,68525.71,4,1.0,Basic,16.0,1164937.07
CUST_WQRKD6,62307.88,180,1.0,Basic,15.0,996926.08
CUST_WQUU7H,10610.96,130,2.0,Basic,3.0,42443.84
CUST_WR1FD8,58685.44,68,4.0,Standard,10.0,645539.8400000001
CUST_WR27ES,14656.09,172,3.0,Basic,2.0,43968.270000000004
CUST_WRIE5C,7067.68,145,4.0,Basic,10.0,77744.48000000001
CUST_WRSX7M,3567.62,82,1.0,Premium,26.0,96325.73999999999
CUST_WRX4I5,15628.25,143,2.0,Premium,6.0,109397.75
CUST_WRYDGL,2192.39,171,1.0,Premium,24.0,54809.75
CUST_WS53RF,34076.21,116,3.0,Standard,21.0,749676.62
CUST_WS7PKQ,27755.35,73,2.0,Basic,30.0,860415.85
CUST_WSOMMW,34163.84,149,4.0,Premium,34.0,1195734.4
CUST_WSTJOD,59653.56,95,1.0,Basic,22.0,1372031.88
CUST_WSWQSF,33163.34,85,2.0,Basic,28.0,961736.8599999999
CUST_WT1607,13548.03,196,2.0,Standard,7.0,108384.24
CUST_WT4EQJ,1344.37,4,3.0,Premium,19.0,26887.399999999998
CUST_WT4IWN,77553.57,20,1.0,Basic,22.0,1783732.11
CUST_WTJ7JZ,57089.54,133,3.0,Premium,12.0,742164.02
CUST_WTTJ0W,35174.37,125,2.0,Premium,1.0,70348.74
CUST_WU2BXR,62409.97,171,2.0,Premium,2.0,187229.91
CUST_WUBT9L,17499.28,99,3.0,Standard,27.0,489979.83999999997
CUST_WUKQRK,70689.46,98,3.0,Premium,34.0,2474131.1
CUST_WURU84,73502.78,172,3.0,Standard,19.0,1470055.6
CUST_WUUDQK,16562.79,141,2.0,Basic,22.0,380944.17000000004
CUST_WUUY5C,17312.85,78,4.0,Basic,9.0,173128.5
CUST_WUX25W,33778.39,16,2.0,Premium,28.0,979573.3099999999
CUST_WUYOK4,13418.48,28,3.0,Standard,9.0,134184.8
CUST_WUZUP3,46132.77,89,2.0,Basic,29.0,1383983.0999999999
CUST_WV4ODG,87601.45,68,3.0,Premium,20.0,1839630.45
CUST_WVDXT4,22644.17,185,2.0,Basic,30.0,701969.2699999999
CUST_WVFQ44,15313.47,92,4.0,Basic,31.0,490031.04
CUST_WVRSO2,64779.88,137,2.0,Premium,5.0,388679.27999999997
CUST_WVXKJQ,84008.01,88,4.0,Basic,30.0,2604248.31
CUST_WW1Y14,23686.98,182,1.0,Basic,27.0,663235.44
CUST_WW2F0V,79065.46,166,2.0,Premium,34.0,2767291.1
CUST_WW9AHM,60288.67,49,3.0,Basic,22.0,1386639.41
CUST_WWACEL,57577.22,140,2.0,Standard,19.0,1151544.4
CUST_WWPLKL,23264.81,102,2.0,Premium,2.0,69794.43000000001
CUST_WWUO6V,11182.75,121,3.0,Premium,19.0,223655.0
CUST_WWV3OW,62913.14,108,2.0,Standard,28.0,1824481.06
CUST_WX06ZN,83611.78,139,2.0,Basic,29.0,2508353.4
CUST_WX5S26,27732.22,42,3.0,Standard,20.0,582376.62
CUST_WXHOOJ,62879.88,154,3.0,Premium,23.0,1509117.1199999999
CUST_WXQ7Y1,53367.65,152,3.0,Basic,6.0,373573.55
CUST_WXS6VO,59439.25,140,3.0,Premium,7.0,475514.0
CUST_WYAEDC,75357.18,73,1.0,Basic,15.0,1205714.88
CUST_WYB688,37410.59,82,1.0,Standard,9.0,374105.89999999997
CUST_WYCO35,21248.35,18,3.0,Basic,3.0,84993.4
CUST_WYJYWB,14944.07,79,2.0,Premium,32.0,493154.31
CUST_WYRNC3,95206.45,8,4.0,Basic,17.0,1713716.0999999999
CUST_WYT55G,77420.8,117,2.0,Standard,25.0,2012940.8
CUST_WYT5I2,80239.92,71,1.0,Standard,20.0,1685038.32
CUST_WYU9LQ,14364.38,48,3.0,Standard,16.0,244194.46
CUST_WYVWE9,79865.85,122,4.0,Premium,7.0,638926.8
CUST_WZ29HR,49396.63,31,1.0,Basic,28.0,1432502.27
CUST_WZ2TE0,28380.08,177,4.0,Basic,17.0,510841.44000000006
CUST_WZFV43,12894.17,123,3.0,Standard,5.0,77365.02
CUST_WZGRZH,24587.49,2,2.0,Basic,11.0,295049.88
CUST_WZKEWQ,60654.83,86,1.0,Basic,16.0,1031132.11
CUST_WZR2B5,37953.32,155,1.0,Basic,21.0,834973.04
CUST_WZTZI6,64036.71,182,3.0,Basic,34.0,2241284.85
CUST_X0EICO,12269.76,153,4.0,Standard,6.0,85888.32
CUST_X0HSVR,72863.66,137,2.0,Premium,35.0,2623091.7600000002
CUST_X0P93T,83056.9,115,2.0,Premium,25.0,2159479.4
CUST_X0PPW8,80252.82,23,1.0,Basic,1.0,160505.64
CUST_X0VEFV,63615.56,191,3.0,Premium,30.0,1972082.3599999999
CUST_X11B57,86758.22,110,4.0,Standard,22.0,1995439.06
CUST_X16API,15025.06,56,4.0,Premium,18.0,285476.14
CUST_X1GVQC,90531.23,73,2.0,Basic,34.0,3168593.05
CUST_X1MIVH,57011.7,176,1.0,Standard,24.0,1425292.5
CUST_X1PC4K,46094.93,9,1.0,Standard,32.0,1521132.69
CUST_X1S3Q1,95782.71,99,4.0,Basic,33.0,3256612.14
CUST_X1VK78,12843.8,115,1.0,Standard,7.0,102750.4
CUST_X1W8O8,45392.05,64,2.0,Premium,18.0,862448.9500000001
CUST_X1ZXFV,47468.95,93,1.0,Standard,30.0,1471537.45
CUST_X21SV0,87064.71,151,1.0,Basic,16.0,1480100.07
CUST_X275O5,97658.24,190,2.0,Premium,13.0,1367215.36
CUST_X2D5PT,94987.51,34,1.0,Basic,19.0,1899750.2
CUST_X2H842,60051.21,20,2.0,Premium,1.0,120102.42
CUST_X2OQAB,49236.77,32,4.0,Basic,26.0,1329392.7899999998
CUST_X2R7T4,28100.18,72,2.0,Premium,7.0,224801.44
CUST_X2RDC5,40277.78,56,2.0,Basic,28.0,1168055.6199999999
CUST_X2VC3I,41602.96,27,1.0,Basic,13.0,582441.44
CUST_X2ZGSR,41127.44,80,1.0,Basic,7.0,329019.52
CUST_X3160Y,80154.28,79,1.0,Premium,7.0,641234.24
CUST_X36CUA,56730.84,133,3.0,Standard,33.0,1928848.5599999998
CUST_X3A0SV,7477.02,104,2.0,Standard,16.0,127109.34000000001
CUST_X3D5E4,82452.62,165,2.0,Standard,25.0,2143768.12
