Customer_ID,Segment,Segment_Label,Churn_Risk
CUST_RDOKVX,1,Loyal,0
CUST_RDX01K,0,High Value,0
CUST_RE28T9,2,New,0
CUST_RE5O97,0,High Value,0
CUST_REDGND,0,High Value,0
CUST_REH5Y5,3,Low Value,0
CUST_REK6S7,3,Low Value,0
CUST_REKQHH,1,Loyal,0
CUST_REMMDS,3,Low Value,0
CUST_RESDUD,1,Loyal,0
CUST_RF1P1F,1,Loyal,0
CUST_RFAP9Z,1,Loyal,0
CUST_RFB3ZP,2,New,0
CUST_RFBT6D,0,High Value,0
CUST_RFQ9E3,1,Loyal,0
CUST_RFRISB,0,High Value,0
CUST_RFYXKU,0,High Value,0
CUST_RG53XL,0,High Value,0
CUST_RG611K,1,Loyal,0
CUST_RG9DF1,3,Low Value,0
CUST_RGEULV,2,New,0
CUST_RGIIT1,3,Low Value,0
CUST_RGM7ID,3,Low Value,0
CUST_RGQIJ6,2,New,0
CUST_RGR7LG,2,New,0
CUST_RH10EH,2,New,0
CUST_RH1650,2,New,0
CUST_RH1BVK,3,Low Value,0
CUST_RH1I4Q,1,Loyal,0
CUST_RH66S0,0,High Value,0
CUST_RH7NR7,3,Low Value,0
CUST_RHGLYF,1,Loyal,1
CUST_RHLZ4L,1,Loyal,0
CUST_RHUS26,1,Loyal,0
CUST_RI04NO,1,Loyal,0
CUST_RI3R9I,2,New,1
CUST_RI50J0,2,New,0
CUST_RI651P,1,Loyal,0
CUST_RIJ9AY,0,High Value,0
CUST_RIK1DM,1,Loyal,0
CUST_RIMMTL,2,New,1
CUST_RIVD1Y,1,Loyal,0
CUST_RIYXI8,3,Low Value,0
CUST_RJ4W8Q,3,Low Value,1
CUST_RJ860T,1,Loyal,0
CUST_RJNV00,3,Low Value,0
CUST_RJUGSP,0,High Value,0
CUST_RJZD75,0,High Value,0
CUST_RK3TQY,3,Low Value,0
CUST_RK7354,3,Low Value,0
CUST_RKAGRP,2,New,0
CUST_RKB3JQ,0,High Value,0
CUST_RKC2PV,1,Loyal,0
CUST_RKGFD1,1,Loyal,0
CUST_RKHVHT,3,Low Value,1
CUST_RL5WKY,3,Low Value,0
CUST_RLFA09,1,Loyal,0
CUST_RLKMO3,1,Loyal,1
CUST_RLL4EX,0,High Value,0
CUST_RLNKRJ,2,New,0
CUST_RLUEUY,3,Low Value,0
CUST_RLW2QZ,0,High Value,0
CUST_RM253V,0,High Value,0
CUST_RM4TGM,2,New,1
CUST_RMD94M,2,New,0
CUST_RMDTWS,2,New,0
CUST_RMJVC1,1,Loyal,0
CUST_RMNGQP,2,New,0
CUST_RMO9QL,1,Loyal,0
CUST_RMOGE8,0,High Value,0
CUST_RNFZBC,1,Loyal,0
CUST_RNHP1O,1,Loyal,0
CUST_RNQ8ZZ,2,New,0
CUST_RNWKRR,1,Loyal,0
CUST_RO6UYP,0,High Value,0
CUST_ROGMOC,0,High Value,0
CUST_ROZUPZ,1,Loyal,0
CUST_RP0HB8,1,Loyal,0
CUST_RP8454,2,New,1
CUST_RP974S,3,Low Value,0
CUST_RPB5QN,2,New,1
CUST_RPCOB4,3,Low Value,0
CUST_RPD4GR,2,New,1
CUST_RPOI04,3,Low Value,0
CUST_RPRG3U,0,High Value,1
CUST_RPTWWF,3,Low Value,0
CUST_RPXKMA,1,Loyal,0
CUST_RQ6YQV,0,High Value,1
CUST_RQD3U5,0,High Value,0
CUST_RQKJ51,1,Loyal,0
CUST_RQLYKN,3,Low Value,0
CUST_RQUK2U,2,New,1
CUST_RRB9ZK,0,High Value,0
CUST_RRDZI1,3,Low Value,0
CUST_RRHOB4,3,Low Value,0
CUST_RRJQGF,0,High Value,0
CUST_RRLDQC,3,Low Value,0
CUST_RROZTD,0,High Value,0
CUST_RRS2YC,2,New,0
CUST_RRUAL3,2,New,1
CUST_RRV7OI,3,Low Value,0
CUST_RS2N8C,0,High Value,0
CUST_RSKIBS,0,High Value,0
CUST_RSQ68D,2,New,0
CUST_RSWPR9,1,Loyal,0
CUST_RSXMY5,2,New,0
CUST_RSZU50,0,High Value,0
CUST_RT0FC9,0,High Value,0
CUST_RT8MO8,2,New,0
CUST_RTFA84,0,High Value,0
CUST_RTMN7M,2,New,0
CUST_RTN196,0,High Value,0
CUST_RTU94R,0,High Value,0
CUST_RTX0JT,0,High Value,0
CUST_RTZ78J,0,High Value,0
CUST_RTZOWX,1,Loyal,0
CUST_RU3BYJ,1,Loyal,0
CUST_RUA871,3,Low Value,0
CUST_RUDVGK,2,New,0
CUST_RUE6LA,1,Loyal,0
CUST_RUHZNT,3,Low Value,1
CUST_RUJJLG,3,Low Value,1
CUST_RUKG55,0,High Value,0
CUST_RUOJ8U,2,New,0
CUST_RUPE58,3,Low Value,0
CUST_RUSS2W,0,High Value,0
CUST_RUZD2T,1,Loyal,0
CUST_RV278I,3,Low Value,0
CUST_RV4ZNT,2,New,0
CUST_RV5QI3,0,High Value,0
CUST_RV62CO,1,Loyal,0
CUST_RVBQZZ,0,High Value,0
CUST_RVJ8RY,3,Low Value,0
CUST_RVV7U1,0,High Value,0
CUST_RVWXKF,1,Loyal,0
CUST_RVX7H2,1,Loyal,0
CUST_RWDXFE,0,High Value,0
CUST_RWN3W6,2,New,0
CUST_RWNKBY,1,Loyal,0
CUST_RWUKQG,2,New,0
CUST_RX0E3D,3,Low Value,0
CUST_RX6PN5,2,New,1
CUST_RX6RII,1,Loyal,0
CUST_RXAZTS,0,High Value,0
CUST_RXL9UB,0,High Value,0
CUST_RXTZPV,2,New,1
CUST_RXZJU4,2,New,0
CUST_RY4RNZ,2,New,1
CUST_RYDG7N,1,Loyal,0
CUST_RYE7A8,1,Loyal,0
CUST_RYHLEP,3,Low Value,1
CUST_RYHW86,0,High Value,0
CUST_RYIXVQ,0,High Value,0
CUST_RYJEPL,3,Low Value,0
CUST_RZ3GVY,2,New,0
CUST_RZ3OTH,1,Loyal,0
CUST_RZDDY8,1,Loyal,0
CUST_RZEEBF,3,Low Value,0
CUST_RZF7SI,3,Low Value,0
CUST_RZHH7B,1,Loyal,1
CUST_RZXK48,0,High Value,0
CUST_RZZV4C,2,New,0
CUST_S0CB3V,2,New,0
CUST_S0CF82,0,High Value,0
CUST_S0Q1NN,1,Loyal,0
CUST_S0ZFKV,3,Low Value,1
CUST_S12NSU,1,Loyal,0
CUST_S1DVBB,1,Loyal,0
CUST_S1HQPA,0,High Value,0
CUST_S1K18W,1,Loyal,0
CUST_S1PZW0,2,New,1
CUST_S1Q3GP,2,New,0
CUST_S1UCSX,0,High Value,0
CUST_S1WGB6,1,Loyal,0
CUST_S21281,2,New,0
CUST_S24TZV,0,High Value,0
CUST_S2B4YQ,1,Loyal,0
CUST_S2J4PU,0,High Value,0
CUST_S2K15C,1,Loyal,0
CUST_S2QVUN,1,Loyal,0
CUST_S2ZUJN,3,Low Value,1
CUST_S33R4V,2,New,1
CUST_S342XM,0,High Value,0
CUST_S38JDA,0,High Value,0
CUST_S39NX4,3,Low Value,0
CUST_S3BN26,1,Loyal,0
CUST_S3CSG5,3,Low Value,0
CUST_S3FSCO,1,Loyal,0
CUST_S3ILCH,2,New,1
CUST_S3PPVI,3,Low Value,1
CUST_S40RPD,3,Low Value,0
CUST_S42PL1,3,Low Value,0
CUST_S48653,3,Low Value,0
CUST_S4BYX6,3,Low Value,0
CUST_S4JXG1,1,Loyal,0
CUST_S4QWTL,0,High Value,0
CUST_S4SVUU,2,New,1
CUST_S4T3D1,1,Loyal,0
CUST_S4WFLY,2,New,0
CUST_S4ZYJN,1,Loyal,0
CUST_S5090F,1,Loyal,0
CUST_S585TM,2,New,0
CUST_S59KHP,0,High Value,1
CUST_S5MNWF,1,Loyal,0
CUST_S5NZ08,2,New,0
CUST_S5OQKE,0,High Value,0
CUST_S60M3Y,1,Loyal,0
CUST_S6MWI4,0,High Value,0
CUST_S6NB56,3,Low Value,0
CUST_S6RM8O,2,New,0
CUST_S6RQVZ,2,New,0
CUST_S6WGVK,1,Loyal,0
CUST_S6ZBM8,1,Loyal,0
CUST_S7FYJY,1,Loyal,0
CUST_S7HPCS,2,New,0
CUST_S7NMLN,1,Loyal,0
CUST_S7ONKP,2,New,0
CUST_S7P1JC,2,New,0
CUST_S7XLPW,2,New,0
CUST_S803VC,1,Loyal,0
CUST_S82WGR,2,New,0
CUST_S83E3G,2,New,0
CUST_S84XXU,2,New,0
CUST_S8NCSO,0,High Value,0
CUST_S8QXLP,3,Low Value,0
CUST_S8RN05,2,New,0
CUST_S8TURD,0,High Value,0
CUST_S96XM3,3,Low Value,0
CUST_S97THV,0,High Value,1
CUST_S9EMO9,1,Loyal,0
CUST_S9IOWK,1,Loyal,0
CUST_S9LMAB,1,Loyal,0
CUST_S9OJ7E,0,High Value,0
CUST_S9PE49,3,Low Value,0
CUST_S9V9MX,1,Loyal,0
CUST_S9Y399,2,New,1
CUST_SA4FSD,2,New,1
CUST_SADW3F,0,High Value,0
CUST_SAM0CT,0,High Value,0
CUST_SATTNT,0,High Value,0
CUST_SAZU6F,1,Loyal,0
CUST_SB2YM0,1,Loyal,0
CUST_SB4M7I,0,High Value,0
CUST_SB6BKX,1,Loyal,0
CUST_SB7NJD,1,Loyal,0
CUST_SBDGZJ,0,High Value,0
CUST_SBFHMS,2,New,1
CUST_SBGFRH,3,Low Value,0
CUST_SBGLCV,1,Loyal,0
CUST_SBI4UG,1,Loyal,0
CUST_SBOJ3I,3,Low Value,0
CUST_SBP7F4,0,High Value,0
CUST_SBS2MQ,3,Low Value,0
CUST_SC3GQK,0,High Value,0
CUST_SC76XQ,0,High Value,0
CUST_SC81WG,1,Loyal,0
CUST_SCECEN,0,High Value,0
CUST_SCH2WH,3,Low Value,0
CUST_SCKTEX,2,New,0
CUST_SCP9WU,2,New,0
CUST_SD1ZGT,0,High Value,0
CUST_SD5NDD,3,Low Value,0
CUST_SDKWGU,1,Loyal,1
CUST_SDNO6B,0,High Value,0
CUST_SDQ1YT,0,High Value,0
CUST_SDQB3X,1,Loyal,0
CUST_SDRD6T,3,Low Value,0
CUST_SE16RB,0,High Value,0
CUST_SE1PHF,0,High Value,1
CUST_SE4YL5,1,Loyal,0
CUST_SE69QV,1,Loyal,0
CUST_SECF2A,0,High Value,0
CUST_SEGVVP,3,Low Value,0
CUST_SEIT4V,2,New,1
CUST_SEIVV6,0,High Value,0
CUST_SEKL13,1,Loyal,0
CUST_SENRUG,1,Loyal,0
CUST_SEP1HE,0,High Value,0
CUST_SEPJ4L,3,Low Value,0
CUST_SEUTHX,0,High Value,0
CUST_SEX41U,2,New,0
CUST_SEXCQ3,2,New,0
CUST_SF6RMF,2,New,0
CUST_SFGKZQ,1,Loyal,0
CUST_SFMDD3,2,New,0
CUST_SFNRLA,2,New,0
CUST_SFP1RS,0,High Value,0
CUST_SFQLO3,2,New,1
CUST_SG4JBO,3,Low Value,0
CUST_SG62NK,1,Loyal,1
CUST_SG65NX,0,High Value,1
CUST_SG7NUQ,2,New,0
CUST_SGJ7EL,3,Low Value,0
CUST_SGLNJQ,3,Low Value,0
CUST_SGMMC5,1,Loyal,0
CUST_SGOF0X,2,New,0
CUST_SH2LHN,3,Low Value,0
CUST_SH5MLI,0,High Value,0
CUST_SH5YJ0,2,New,0
CUST_SH9EIH,3,Low Value,0
CUST_SH9S5D,1,Loyal,0
CUST_SH9VTD,1,Loyal,0
CUST_SH9W0S,1,Loyal,0
CUST_SHA9G5,0,High Value,0
CUST_SHB56A,0,High Value,0
CUST_SHDOWR,1,Loyal,1
CUST_SHQ67G,1,Loyal,0
CUST_SI19YT,0,High Value,0
CUST_SICIGY,2,New,0
CUST_SIFUKE,2,New,0
CUST_SIS1AY,1,Loyal,0
CUST_SJGLCM,1,Loyal,1
CUST_SJN64P,3,Low Value,0
CUST_SJNFE8,1,Loyal,1
CUST_SJWNZY,2,New,0
CUST_SJZ98M,0,High Value,0
CUST_SK12BJ,2,New,0
CUST_SK1910,0,High Value,1
CUST_SK2E7Y,1,Loyal,0
CUST_SK4I85,0,High Value,0
CUST_SK9CBI,1,Loyal,0
CUST_SKD70R,1,Loyal,0
CUST_SKFG8D,1,Loyal,0
CUST_SKGPIF,3,Low Value,1
CUST_SKWWSB,0,High Value,0
CUST_SLH759,0,High Value,0
CUST_SLVGJC,0,High Value,0
CUST_SLXJ2M,1,Loyal,0
CUST_SLZ6AI,0,High Value,0
CUST_SM1NKR,0,High Value,0
CUST_SMALZ5,3,Low Value,0
CUST_SMCLQV,1,Loyal,0
CUST_SMN2F7,2,New,1
CUST_SMRHQ9,3,Low Value,1
CUST_SMT6LT,3,Low Value,0
CUST_SMV44G,0,High Value,0
CUST_SN35GA,0,High Value,1
CUST_SN8GEC,2,New,0
CUST_SNCAJ0,2,New,0
CUST_SNNGLZ,2,New,1
CUST_SNOUXB,3,Low Value,0
CUST_SNS21E,0,High Value,0
CUST_SNWA5F,1,Loyal,0
CUST_SNZ9EC,3,Low Value,0
CUST_SO1SQ3,0,High Value,0
CUST_SO6FZJ,1,Loyal,0
CUST_SO97C5,1,Loyal,0
CUST_SOF6Q0,1,Loyal,0
CUST_SOHGT1,2,New,0
CUST_SOI9B8,0,High Value,0
CUST_SOKCNJ,2,New,0
CUST_SOSWL9,2,New,0
CUST_SOY31H,3,Low Value,0
CUST_SP1IM2,0,High Value,0
CUST_SP1YIM,2,New,0
CUST_SP7BT0,0,High Value,0
CUST_SPG4RG,1,Loyal,0
CUST_SPL0VH,3,Low Value,0
CUST_SPLXAE,1,Loyal,0
CUST_SPPFA1,0,High Value,0
CUST_SPRDZ0,1,Loyal,0
CUST_SPXR99,1,Loyal,1
CUST_SPY307,1,Loyal,0
CUST_SQ24ZE,3,Low Value,0
CUST_SQC30U,2,New,0
CUST_SQGICW,1,Loyal,0
CUST_SQGXZ7,1,Loyal,1
CUST_SQH3SA,3,Low Value,0
CUST_SQJP25,3,Low Value,0
CUST_SQL8XD,0,High Value,0
CUST_SQM1BC,1,Loyal,0
CUST_SQMBTF,3,Low Value,0
CUST_SQSU1J,3,Low Value,0
CUST_SQXJ6V,2,New,0
CUST_SQZAKV,1,Loyal,0
CUST_SR5VYN,1,Loyal,0
CUST_SRCR89,0,High Value,0
CUST_SRDMTM,3,Low Value,0
CUST_SRG6FP,2,New,0
CUST_SRJ4OX,2,New,0
CUST_SRQ684,3,Low Value,0
CUST_SS3ERJ,3,Low Value,0
CUST_SS41WD,2,New,1
CUST_SS5VGP,0,High Value,0
CUST_SS6F2V,3,Low Value,0
CUST_SSDU15,0,High Value,0
CUST_SSNXTR,0,High Value,0
CUST_SSTGJK,0,High Value,0
CUST_SSUVH8,1,Loyal,0
CUST_SSVMGE,0,High Value,0
CUST_ST6GP8,3,Low Value,0
CUST_ST9GFL,0,High Value,0
CUST_STII9E,2,New,0
CUST_STJ88C,2,New,0
CUST_STLKVS,0,High Value,0
CUST_STMJBP,0,High Value,0
CUST_STO54U,3,Low Value,0
CUST_STSH9H,2,New,0
CUST_STYW0U,1,Loyal,0
CUST_SU42DE,3,Low Value,0
CUST_SU63GH,1,Loyal,1
CUST_SU6YIV,0,High Value,0
CUST_SU7TRJ,1,Loyal,1
CUST_SUI26P,1,Loyal,1
CUST_SUJ6PI,1,Loyal,0
CUST_SUQIZV,0,High Value,0
CUST_SUQO6H,2,New,0
CUST_SUTJRS,0,High Value,0
CUST_SV3R7K,0,High Value,0
CUST_SV672L,3,Low Value,0
CUST_SV9ATS,0,High Value,0
CUST_SVFZSH,0,High Value,1
CUST_SVIG27,0,High Value,0
CUST_SVO9S8,2,New,0
CUST_SVVFMG,3,Low Value,0
CUST_SWDDGQ,0,High Value,1
CUST_SWTAS4,2,New,0
CUST_SWZ3BB,2,New,0
CUST_SX4SG6,1,Loyal,0
CUST_SX6A63,3,Low Value,0
CUST_SXEC4R,0,High Value,0
CUST_SXM4I2,2,New,0
CUST_SXNDO2,0,High Value,0
CUST_SXUNLA,0,High Value,0
CUST_SXV165,0,High Value,0
CUST_SXWI7M,1,Loyal,1
CUST_SXX5IY,3,Low Value,0
CUST_SXXNCC,1,Loyal,1
CUST_SY41JW,2,New,0
CUST_SY9H51,2,New,0
CUST_SYDGDY,0,High Value,0
CUST_SYJZLX,1,Loyal,0
CUST_SYNON3,2,New,0
CUST_SZ4PBE,2,New,0
CUST_SZ4VGV,2,New,0
CUST_SZ7UKS,3,Low Value,0
CUST_SZN1FO,2,New,0
CUST_SZZWNC,1,Loyal,0
CUST_T008L9,2,New,0
CUST_T05GDY,1,Loyal,0
CUST_T098JH,2,New,0
CUST_T0CWH5,2,New,0
CUST_T0G3QA,2,New,0
CUST_T0RYHJ,3,Low Value,0
CUST_T0U28E,3,Low Value,0
CUST_T15YOC,1,Loyal,0
CUST_T16DNH,3,Low Value,0
CUST_T17Q4Q,3,Low Value,0
CUST_T1KMEC,3,Low Value,0
CUST_T1MQ7W,2,New,1
CUST_T1OJ54,3,Low Value,0
CUST_T1QAKL,1,Loyal,0
CUST_T1TWRB,1,Loyal,1
CUST_T1VT1F,1,Loyal,1
CUST_T1WBD2,3,Low Value,0
CUST_T1WC1G,0,High Value,0
CUST_T1ZC7S,2,New,1
CUST_T22QTA,1,Loyal,0
CUST_T24QNZ,2,New,1
CUST_T264RD,0,High Value,0
CUST_T2FZZ7,2,New,0
CUST_T2IOXH,1,Loyal,0
CUST_T2L5K6,2,New,0
CUST_T2SYV6,1,Loyal,0
CUST_T2UEKF,1,Loyal,1
CUST_T2V66S,3,Low Value,0
CUST_T2XSRM,2,New,0
CUST_T341C4,0,High Value,0
CUST_T3INSF,2,New,0
CUST_T3IOZO,0,High Value,0
CUST_T3L8E6,1,Loyal,0
CUST_T3ORBS,0,High Value,0
CUST_T3UROB,3,Low Value,0
CUST_T3WEI3,0,High Value,0
CUST_T3WKZN,3,Low Value,0
CUST_T3XKJ9,2,New,1
CUST_T4CC8W,3,Low Value,0
CUST_T4E4T1,0,High Value,0
CUST_T4EFD0,2,New,0
CUST_T4O3E4,1,Loyal,0
CUST_T4PEJY,1,Loyal,0
CUST_T4PU1V,0,High Value,0
CUST_T4RDC3,0,High Value,0
CUST_T4WNZD,2,New,0
CUST_T52E9B,1,Loyal,0
CUST_T52HDA,0,High Value,0
CUST_T556LH,2,New,0
CUST_T594WI,0,High Value,0
CUST_T5AQL1,1,Loyal,0
CUST_T5EVAP,1,Loyal,0
CUST_T5O0N6,2,New,1
CUST_T639W7,1,Loyal,1
CUST_T6FXQT,0,High Value,0
CUST_T6HZ4P,3,Low Value,0
CUST_T6MOQC,1,Loyal,0
CUST_T6N3JW,1,Loyal,1
CUST_T6PH29,0,High Value,0
CUST_T6VM4G,3,Low Value,0
CUST_T6WGBQ,0,High Value,0
CUST_T6ZDFZ,1,Loyal,0
CUST_T72TOK,1,Loyal,1
CUST_T74NZX,2,New,0
CUST_T7E37B,1,Loyal,0
CUST_T7EKXG,0,High Value,0
CUST_T7FA48,1,Loyal,0
CUST_T7GNJ4,2,New,0
CUST_T7IA9J,0,High Value,0
CUST_T7JHF4,0,High Value,1
CUST_T7LHS6,1,Loyal,0
CUST_T7N8WO,0,High Value,0
CUST_T7TDVX,1,Loyal,1
CUST_T7V1KN,1,Loyal,0
CUST_T852PK,0,High Value,0
CUST_T8CC74,2,New,0
CUST_T8CF2L,3,Low Value,0
CUST_T8CUBH,3,Low Value,0
CUST_T8FIOP,2,New,1
CUST_T8I4UI,0,High Value,0
CUST_T8NQRS,3,Low Value,0
CUST_T8P15D,2,New,0
CUST_T8SJLO,1,Loyal,0
CUST_T8SSLW,3,Low Value,0
CUST_T8U110,2,New,0
CUST_T914CZ,1,Loyal,1
CUST_T91Z43,2,New,0
CUST_T92MSL,0,High Value,0
CUST_T98IAQ,1,Loyal,0
CUST_T9BGDN,0,High Value,0
CUST_T9C2F3,0,High Value,0
CUST_T9ND66,2,New,0
CUST_T9OLLX,2,New,0
CUST_T9PWEC,0,High Value,0
CUST_T9TFDC,2,New,0
CUST_T9TGOS,1,Loyal,0
CUST_T9WZ72,3,Low Value,0
CUST_TA0GQ4,0,High Value,0
CUST_TA0RJH,1,Loyal,0
CUST_TAKW58,1,Loyal,0
CUST_TAQ9FR,2,New,0
CUST_TARJY7,3,Low Value,0
CUST_TATBEZ,1,Loyal,0
CUST_TAYZE3,0,High Value,0
CUST_TB70OP,1,Loyal,0
CUST_TBC3H5,2,New,0
CUST_TBLPOC,1,Loyal,0
CUST_TBRSXF,2,New,0
CUST_TBSUPE,0,High Value,1
CUST_TBYQ1H,0,High Value,0
CUST_TBZ7QS,1,Loyal,0
CUST_TC4AKK,3,Low Value,0
CUST_TCBAYZ,0,High Value,1
CUST_TCFZTH,0,High Value,0
CUST_TCI40B,3,Low Value,0
CUST_TCLKQN,0,High Value,1
CUST_TCNHJU,0,High Value,0
CUST_TD2U4V,1,Loyal,0
CUST_TD2VPP,3,Low Value,0
CUST_TDAHHG,0,High Value,0
CUST_TDBEJA,0,High Value,0
CUST_TDH2ZE,3,Low Value,0
CUST_TDM28G,2,New,0
CUST_TDNW94,1,Loyal,0
CUST_TDO2WN,2,New,0
CUST_TDUUIH,1,Loyal,0
CUST_TE4HW8,1,Loyal,0
CUST_TE67U7,3,Low Value,1
CUST_TE6MM5,2,New,0
CUST_TE9JW5,3,Low Value,0
CUST_TER330,3,Low Value,0
CUST_TES0UM,0,High Value,0
CUST_TFILYA,1,Loyal,0
CUST_TFYSRO,3,Low Value,0
CUST_TG0QUU,2,New,0
CUST_TG117F,2,New,0
CUST_TG23FE,1,Loyal,0
CUST_TG6F0T,1,Loyal,0
CUST_TG7YSO,1,Loyal,0
CUST_TGHX34,0,High Value,0
CUST_TGNCHT,0,High Value,0
CUST_TGPSRL,2,New,0
CUST_TGQ7VV,3,Low Value,0
CUST_TH6ONS,2,New,0
CUST_TH7V2Y,2,New,0
CUST_THHMBY,1,Loyal,1
CUST_THOFVT,2,New,0
CUST_THPMBK,2,New,0
CUST_TI5GXP,2,New,1
CUST_TI5KD8,2,New,0
CUST_TIESBI,3,Low Value,0
CUST_TIKKD6,0,High Value,0
CUST_TIL85I,1,Loyal,0
CUST_TILFOL,1,Loyal,0
CUST_TIMUDB,2,New,0
CUST_TIOSNP,3,Low Value,0
CUST_TIPRW6,3,Low Value,0
CUST_TIS2UC,3,Low Value,0
CUST_TIYJX8,2,New,0
CUST_TJFVYQ,2,New,0
CUST_TJGZNR,1,Loyal,0
CUST_TJIKYO,1,Loyal,0
CUST_TJJ8M0,3,Low Value,0
CUST_TJQ1AA,1,Loyal,0
CUST_TJWR3U,1,Loyal,0
CUST_TK06RT,0,High Value,0
CUST_TK465N,2,New,0
CUST_TKEB1Y,0,High Value,0
CUST_TKMOPB,3,Low Value,0
CUST_TL2WX7,3,Low Value,0
CUST_TL3NGY,1,Loyal,0
CUST_TL605F,1,Loyal,0
CUST_TLBEIU,1,Loyal,0
CUST_TLBJYK,3,Low Value,1
CUST_TLC15N,3,Low Value,0
CUST_TLCAL8,0,High Value,1
CUST_TLFBMS,3,Low Value,1
CUST_TLMZAH,2,New,0
CUST_TLOGGG,1,Loyal,0
CUST_TLP74K,3,Low Value,0
CUST_TLVP61,1,Loyal,1
CUST_TLYP06,1,Loyal,0
CUST_TM9GYQ,0,High Value,1
CUST_TMAO41,2,New,0
CUST_TMBAU9,2,New,0
CUST_TMFP7S,1,Loyal,0
CUST_TMJWWP,0,High Value,0
CUST_TMNN3D,1,Loyal,0
CUST_TMOOGD,0,High Value,0
CUST_TMQBOV,3,Low Value,0
CUST_TMT55S,3,Low Value,0
CUST_TMVTA8,3,Low Value,0
CUST_TMWPMD,3,Low Value,0
CUST_TMXJNO,2,New,0
CUST_TN0ZKU,2,New,0
CUST_TN32FH,1,Loyal,0
CUST_TNCQ4J,3,Low Value,0
CUST_TNCZ37,2,New,0
CUST_TNIKFB,3,Low Value,0
CUST_TNR1UT,3,Low Value,0
CUST_TNVGL9,0,High Value,0
CUST_TO66MB,0,High Value,0
CUST_TO6FA4,0,High Value,0
CUST_TOA6BN,3,Low Value,0
CUST_TOAL4Y,0,High Value,0
CUST_TOASIG,1,Loyal,0
CUST_TOIBDL,3,Low Value,1
CUST_TOITZR,3,Low Value,1
CUST_TOT2LW,3,Low Value,0
CUST_TOU59M,3,Low Value,0
CUST_TOXFDP,0,High Value,0
CUST_TP09OU,2,New,0
CUST_TP2VJI,2,New,0
CUST_TP31WC,2,New,0
CUST_TP4FR6,1,Loyal,0
CUST_TPCRFY,3,Low Value,1
CUST_TPD9PU,1,Loyal,0
CUST_TPGA0I,1,Loyal,0
CUST_TPKLZO,0,High Value,0
CUST_TPOOSI,0,High Value,0
CUST_TPOY4Q,2,New,0
CUST_TPQSBL,2,New,0
CUST_TPSRBP,1,Loyal,0
CUST_TPW3JV,2,New,0
CUST_TQ1KL0,1,Loyal,0
CUST_TQBYHW,2,New,0
CUST_TQHE9M,3,Low Value,0
CUST_TQKQS6,3,Low Value,0
CUST_TQZTHR,0,High Value,0
CUST_TRGP2I,2,New,0
CUST_TRMNJW,0,High Value,0
CUST_TRQ4H8,0,High Value,0
CUST_TRWGYY,2,New,0
CUST_TS1M4D,0,High Value,0
CUST_TS346K,2,New,0
CUST_TSI79H,0,High Value,0
CUST_TSSQX2,1,Loyal,0
CUST_TSXIT8,2,New,0
CUST_TT20F2,3,Low Value,0
CUST_TTBIHW,0,High Value,0
CUST_TTBXJQ,0,High Value,0
CUST_TTGFJR,0,High Value,1
CUST_TTIWMZ,0,High Value,0
CUST_TTJSB5,1,Loyal,1
CUST_TTK62U,0,High Value,0
CUST_TTO9HQ,1,Loyal,0
CUST_TTUZN2,1,Loyal,0
CUST_TTVXVS,3,Low Value,0
CUST_TTZNKD,1,Loyal,0
CUST_TU1E95,1,Loyal,0
CUST_TU3U3O,1,Loyal,0
CUST_TU5GWO,2,New,0
CUST_TU6ORL,1,Loyal,1
CUST_TU9FH1,2,New,1
CUST_TUH54H,3,Low Value,0
CUST_TUHQLS,0,High Value,0
CUST_TUJPUT,3,Low Value,0
CUST_TUW72L,3,Low Value,0
CUST_TV0HNX,2,New,0
CUST_TV8TOF,2,New,0
CUST_TV9ZQV,0,High Value,0
CUST_TVACAX,1,Loyal,1
CUST_TVCC74,2,New,0
CUST_TVDK1E,1,Loyal,0
CUST_TVIALD,2,New,0
CUST_TVPQ0W,2,New,0
CUST_TVWRJ3,0,High Value,0
CUST_TW2OMK,0,High Value,0
CUST_TWEI1Y,1,Loyal,0
CUST_TWMGJQ,3,Low Value,1
CUST_TWNAE4,1,Loyal,0
CUST_TWOY8W,1,Loyal,0
CUST_TWQK8N,3,Low Value,0
CUST_TWRDIP,0,High Value,0
CUST_TXF2AI,0,High Value,0
CUST_TXIE9S,1,Loyal,0
CUST_TXSBLN,2,New,0
CUST_TXTABL,3,Low Value,1
CUST_TY00ND,3,Low Value,0
CUST_TY7B07,3,Low Value,0
CUST_TYB5IS,1,Loyal,0
CUST_TYIEOK,1,Loyal,0
CUST_TYVLBN,1,Loyal,0
CUST_TYYFBE,0,High Value,0
CUST_TZKB0A,1,Loyal,0
CUST_TZKP3F,3,Low Value,0
CUST_TZP0MN,1,Loyal,0
CUST_TZP1ZW,2,New,0
CUST_TZPZX2,2,New,0
CUST_TZV3A8,3,Low Value,0
CUST_U0AMYU,3,Low Value,0
CUST_U0EL0W,2,New,0
CUST_U0L0WQ,3,Low Value,0
CUST_U0RER0,1,Loyal,0
CUST_U0XLD1,0,High Value,0
CUST_U0XLOV,1,Loyal,0
CUST_U12UIR,3,Low Value,0
CUST_U1F6J7,1,Loyal,0
CUST_U1JPKZ,0,High Value,0
CUST_U1LVUX,2,New,0
CUST_U2032H,2,New,0
CUST_U25V9X,2,New,0
CUST_U2G1LK,1,Loyal,0
