Discount_Level,Month,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Discount_Category
53,2024-09,10267.73,104,4.0,>30%
53,2024-10,55318.11,27,3.0,>30%
53,2024-11,40144.31,146,2.0,>30%
53,2025-01,85246.3,138,1.0,>30%
53,2025-02,311634.91,485,2.2,>30%
53,2025-04,88119.65,171,2.0,>30%
53,2025-07,77985.49,252,2.0,>30%
53,2025-09,75296.35,192,4.0,>30%
53,2025-10,67969.48,60,3.0,>30%
53,2025-12,75760.28,129,2.0,>30%
53,2026-05,19299.52,145,1.0,>30%
53,2026-10,76350.58,64,4.0,>30%
53,2026-11,79884.8,12,1.0,>30%
53,2027-01,92225.04,83,3.0,>30%
53,2027-12,10971.87,131,4.0,>30%
53,2028-02,64910.11,89,3.0,>30%
53,2028-03,222011.79,264,2.6666666666666665,>30%
53,2028-04,94604.52,86,4.0,>30%
53,2028-09,75175.58,82,2.0,>30%
53,2028-12,95829.33,16,2.0,>30%
53,2029-01,96003.89,181,2.0,>30%
53,2029-03,75124.06,198,4.0,>30%
53,2029-04,70909.87,52,4.0,>30%
53,2029-07,4488.88,21,3.0,>30%
53,2029-08,28928.25,10,3.0,>30%
53,2030-01,81072.66,276,1.5,>30%
53,2030-04,60416.9,19,2.0,>30%
53,2030-05,81457.85,136,2.5,>30%
53,2030-06,3172.55,199,3.0,>30%
53,2030-07,37864.43,115,3.0,>30%
53,2030-08,28529.53,138,4.0,>30%
53,2030-09,10584.26,161,4.0,>30%
53,2030-10,83831.72,30,2.0,>30%
53,2030-11,91231.06,34,3.0,>30%
53,2031-02,83563.27,58,4.0,>30%
53,2031-03,54814.28,3,2.0,>30%
53,2031-08,23019.49,102,4.0,>30%
53,2031-10,84899.81,68,2.0,>30%
53,2031-12,27732.22,42,3.0,>30%
53,2032-07,113427.55,139,2.5,>30%
53,2032-09,9102.25,186,3.0,>30%
53,2032-10,112732.63,204,1.0,>30%
53,2032-12,77424.37,216,3.0,>30%
53,2033-06,53705.01,116,3.0,>30%
53,2033-07,63615.56,191,3.0,>30%
53,2033-09,133338.59,236,2.5,>30%
53,2033-10,76674.4,148,1.0,>30%
53,2034-05,47056.9,44,3.0,>30%
53,2034-07,20461.03,87,4.0,>30%
53,2034-08,231600.7,224,3.3333333333333335,>30%
53,2034-09,99197.3,190,4.0,>30%
53,2034-11,198104.11,305,2.6666666666666665,>30%
53,2035-03,85986.79,151,3.0,>30%
53,2035-05,90587.22,199,2.0,>30%
53,2035-08,80095.53,59,2.0,>30%
53,2035-09,8326.02,93,3.0,>30%
53,2036-03,78148.22,81,3.0,>30%
53,2036-04,67461.2,191,1.0,>30%
53,2036-09,67177.61,184,1.5,>30%
53,2037-03,109558.51,281,3.0,>30%
53,2037-05,114431.5,265,3.5,>30%
53,2037-07,11982.06,117,2.0,>30%
53,2037-08,48190.72,35,1.0,>30%
53,2037-10,88411.75,132,3.0,>30%
53,2037-11,91173.05,155,2.0,>30%
53,2038-08,13342.56,119,3.0,>30%
53,2038-11,75408.01,38,2.0,>30%
53,2038-12,8057.94,37,1.0,>30%
53,2039-01,39197.91,147,4.0,>30%
53,2039-03,30582.33,139,1.0,>30%
53,2039-04,62742.13,99,1.0,>30%
53,2039-09,143500.16,158,1.0,>30%
53,2039-12,34187.83,110,2.0,>30%
53,2040-01,95942.77,27,2.0,>30%
53,2040-03,70722.19,182,4.0,>30%
53,2040-05,20010.49,155,1.0,>30%
53,2040-06,96555.71,20,2.0,>30%
53,2040-12,135571.53,252,2.5,>30%
53,2041-01,13805.86,188,2.0,>30%
53,2041-03,84810.0,193,1.0,>30%
53,2041-10,141750.12,395,3.0,>30%
53,2042-04,85073.53,57,3.0,>30%
53,2042-08,59690.07,119,4.0,>30%
53,2042-09,25139.5,48,1.0,>30%
53,2042-12,31542.38,100,4.0,>30%
53,2043-01,43267.12,140,3.0,>30%
53,2043-03,69703.5,199,1.0,>30%
53,2043-07,55758.27,64,4.0,>30%
53,2043-08,94404.77,125,1.0,>30%
53,2043-12,86812.1,189,1.0,>30%
53,2044-02,76678.85,73,3.0,>30%
53,2044-04,93028.47,13,1.0,>30%
53,2044-06,54481.48,176,4.0,>30%
53,2044-08,77596.23999999999,109,2.5,>30%
53,2044-09,36811.7,93,1.0,>30%
53,2044-11,78200.05,79,2.0,>30%
53,2045-03,14026.04,123,2.0,>30%
53,2045-06,1433.69,45,4.0,>30%
53,2045-08,102660.32,341,3.6666666666666665,>30%
53,2046-01,35467.08,80,3.0,>30%
53,2046-03,135862.21,326,1.0,>30%
53,2046-06,11748.4,145,2.0,>30%
53,2046-08,14285.68,20,4.0,>30%
53,2046-12,48466.35,154,4.0,>30%
53,2047-01,134522.01,277,2.5,>30%
53,2047-04,19374.57,100,1.0,>30%
53,2047-05,46732.22,173,3.0,>30%
53,2047-07,32214.84,9,4.0,>30%
53,2047-11,82725.38,123,2.0,>30%
53,2048-05,65980.87,31,2.0,>30%
53,2049-02,10262.21,186,4.0,>30%
53,2049-08,72827.25,101,3.0,>30%
53,2049-10,29688.56,140,1.0,>30%
53,2049-11,32592.5,167,3.0,>30%
53,2050-02,129476.32,25,1.0,>30%
53,2050-04,70613.26,162,2.0,>30%
54,2023-01,35739.96,2,4.0,>30%
54,2023-03,45590.47,12,1.0,>30%
54,2023-06,3652.9,54,2.0,>30%
54,2023-09,136523.5,175,1.6666666666666667,>30%
54,2024-05,96657.67,168,3.0,>30%
54,2024-07,96058.04,96,3.0,>30%
54,2024-08,17274.7,79,2.0,>30%
54,2024-09,51371.21,22,2.0,>30%
54,2024-10,64557.2,87,1.0,>30%
54,2024-12,20563.76,93,3.0,>30%
54,2025-05,93787.93,59,1.0,>30%
54,2025-06,121967.83,198,3.0,>30%
54,2025-07,32895.57,165,4.0,>30%
54,2025-08,86028.53,150,2.0,>30%
54,2025-09,87055.74,178,3.0,>30%
54,2025-10,78451.4,11,4.0,>30%
54,2025-11,84780.18,2,4.0,>30%
54,2026-08,143941.88,411,2.3333333333333335,>30%
54,2027-05,60964.86,134,1.0,>30%
54,2027-06,35023.49,51,4.0,>30%
54,2027-11,90494.21,83,4.0,>30%
54,2027-12,21446.5,24,2.0,>30%
54,2028-02,78632.17,22,4.0,>30%
54,2028-04,7953.33,122,3.0,>30%
54,2028-07,176113.07,262,2.5,>30%
54,2028-08,80734.82,4,3.0,>30%
54,2028-11,57043.53,53,2.0,>30%
54,2029-06,72421.54,155,2.0,>30%
54,2029-07,77756.85,35,4.0,>30%
54,2029-10,92606.99,54,1.0,>30%
54,2029-11,54047.97,58,1.0,>30%
54,2029-12,22949.55,129,3.0,>30%
54,2030-06,98432.58,159,3.0,>30%
54,2030-07,36087.27,16,2.0,>30%
54,2030-09,77298.79000000001,257,3.0,>30%
54,2030-10,74856.71,162,1.0,>30%
54,2030-12,20264.44,47,3.0,>30%
54,2031-01,84280.49,96,4.0,>30%
54,2031-02,41030.24,176,3.0,>30%
54,2031-07,17075.35,190,4.0,>30%
54,2031-10,51536.22,83,2.0,>30%
54,2032-06,29255.04,129,3.0,>30%
54,2032-09,11195.73,69,2.0,>30%
54,2033-03,16676.03,81,3.0,>30%
54,2033-06,49157.56,133,1.0,>30%
54,2033-07,56559.46,45,1.0,>30%
54,2033-09,25975.38,197,1.0,>30%
54,2033-12,93955.4,132,2.0,>30%
54,2034-02,20860.62,153,3.0,>30%
54,2034-03,47089.11,175,1.0,>30%
54,2034-06,138236.14,344,1.0,>30%
54,2034-07,88087.93,126,3.0,>30%
54,2034-08,67761.21,72,3.0,>30%
54,2034-10,109492.26000000001,297,1.5,>30%
54,2034-11,51628.37,101,4.0,>30%
54,2035-01,106841.20000000001,258,2.5,>30%
54,2035-05,98087.61,176,1.0,>30%
54,2035-09,42985.02,73,3.0,>30%
54,2036-01,110560.79000000001,235,2.0,>30%
54,2036-02,19324.29,134,3.0,>30%
54,2036-03,87486.32,170,4.0,>30%
54,2036-06,25444.35,161,2.0,>30%
54,2036-09,156549.63,70,1.5,>30%
54,2036-11,15301.28,28,2.0,>30%
54,2036-12,30377.83,108,2.5,>30%
54,2037-01,40355.61,172,3.0,>30%
54,2037-04,96291.44,10,4.0,>30%
54,2037-07,149693.64,227,3.0,>30%
54,2037-08,71304.37,197,2.0,>30%
54,2037-09,47070.46,47,2.0,>30%
54,2037-10,34411.31,121,4.0,>30%
54,2038-01,62638.84,11,1.0,>30%
54,2038-06,43048.07,142,2.0,>30%
54,2038-07,50665.38,146,3.0,>30%
54,2038-10,35977.04,76,4.0,>30%
54,2038-11,114881.74,322,2.5,>30%
54,2038-12,199994.19,134,3.3333333333333335,>30%
54,2039-03,76079.72,28,4.0,>30%
54,2039-04,80926.13,157,1.0,>30%
54,2039-05,20386.45,119,4.0,>30%
54,2039-07,181074.94,86,3.0,>30%
54,2039-08,34916.23,124,3.0,>30%
54,2040-10,66173.96,187,1.0,>30%
54,2041-01,64842.69,75,1.0,>30%
54,2041-05,95603.19,199,1.0,>30%
54,2041-08,64769.46,102,3.0,>30%
54,2041-11,172952.96,296,3.5,>30%
54,2041-12,38717.58,142,3.0,>30%
54,2042-01,17175.69,127,2.0,>30%
54,2042-03,85255.43,195,2.0,>30%
54,2042-04,99261.5,125,1.0,>30%
54,2042-06,27950.83,175,2.0,>30%
54,2042-09,35622.51,127,2.0,>30%
54,2043-04,65129.6,135,4.0,>30%
54,2043-06,49142.89,51,3.0,>30%
54,2043-09,9682.2,10,1.0,>30%
54,2043-11,6221.28,30,4.0,>30%
54,2044-01,15064.52,56,4.0,>30%
54,2044-02,19915.15,9,1.0,>30%
54,2044-03,83930.99,116,4.0,>30%
54,2044-04,18373.19,26,3.0,>30%
54,2044-07,20861.14,10,2.0,>30%
54,2045-04,39230.94,109,1.0,>30%
54,2045-05,88375.75,51,2.0,>30%
54,2045-06,14237.04,18,2.0,>30%
54,2045-11,13418.48,28,3.0,>30%
54,2046-01,85131.21,94,3.0,>30%
54,2046-03,46369.87,140,2.5,>30%
54,2046-11,11065.57,99,4.0,>30%
54,2047-08,178227.09999999998,182,2.5,>30%
54,2047-11,77663.91,63,2.0,>30%
54,2048-01,53896.71,208,2.0,>30%
54,2048-04,100738.5,152,1.0,>30%
54,2048-08,41150.93,24,3.0,>30%
54,2048-09,53118.77,154,4.0,>30%
54,2048-10,95888.76999999999,250,2.0,>30%
54,2049-02,196223.3,341,3.3333333333333335,>30%
54,2049-04,94746.72,223,1.5,>30%
54,2049-07,15845.7,144,1.0,>30%
54,2049-09,81174.05,183,3.0,>30%
54,2049-10,59817.74,276,2.5,>30%
54,2050-01,49105.49,38,4.0,>30%
54,2050-02,25275.26,86,1.0,>30%
54,2050-05,94641.55,51,2.0,>30%
55,2023-01,91693.73,112,1.0,>30%
55,2023-02,11093.5,137,2.0,>30%
55,2023-05,86287.86,105,3.0,>30%
55,2023-08,107972.48999999999,86,1.5,>30%
55,2023-10,89306.35,176,2.5,>30%
55,2023-11,19560.79,269,3.5,>30%
55,2024-06,99216.65,83,3.0,>30%
55,2024-07,25655.98,181,1.0,>30%
55,2024-09,49087.42,63,1.0,>30%
55,2024-10,89047.1,107,3.0,>30%
55,2024-11,64409.53999999999,48,2.5,>30%
55,2025-03,10029.9,109,3.0,>30%
55,2025-04,80790.13,67,3.0,>30%
55,2025-05,52004.3,127,4.0,>30%
55,2025-06,87017.13,175,2.0,>30%
55,2025-10,10673.92,78,2.0,>30%
55,2025-11,43828.57,19,3.0,>30%
55,2026-01,138459.08000000002,257,2.5,>30%
55,2027-03,80252.82,23,1.0,>30%
55,2027-04,60670.74,45,4.0,>30%
55,2027-10,69454.83,47,1.0,>30%
55,2028-02,30616.350000000002,365,3.5,>30%
55,2029-05,45307.83,81,2.0,>30%
55,2029-06,87221.73,8,4.0,>30%
55,2029-09,96513.84000000001,243,2.5,>30%
55,2029-10,84162.54,80,1.5,>30%
55,2030-02,71030.66,143,4.0,>30%
55,2030-03,75467.79,9,2.0,>30%
55,2030-12,21309.25,176,3.0,>30%
55,2031-02,15142.53,22,1.0,>30%
55,2031-08,93522.98,149,1.0,>30%
55,2031-09,9135.67,157,4.0,>30%
55,2031-11,9649.19,41,2.0,>30%
55,2032-01,133691.58000000002,39,2.0,>30%
55,2032-03,60645.41,118,1.0,>30%
55,2032-04,7600.58,109,3.0,>30%
55,2032-07,90085.45,103,4.0,>30%
55,2032-09,78777.94,4,4.0,>30%
55,2033-01,37968.57,25,1.0,>30%
55,2033-04,57466.32,99,4.0,>30%
55,2033-05,99931.58,327,2.5,>30%
55,2033-06,109635.68000000001,209,1.0,>30%
55,2033-10,43578.39,10,2.0,>30%
55,2034-02,97531.51999999999,302,2.5,>30%
55,2034-05,50304.71,135,4.0,>30%
55,2034-07,91099.43,296,2.5,>30%
55,2034-09,49292.89,62,3.0,>30%
55,2034-10,41098.88,112,4.0,>30%
55,2034-12,76368.52,161,2.0,>30%
55,2035-01,87979.69,147,1.0,>30%
55,2035-03,98290.81,242,2.5,>30%
55,2035-05,35310.15,114,3.0,>30%
55,2035-06,140422.28,149,2.0,>30%
55,2035-07,82438.68,37,2.0,>30%
55,2035-10,108262.18,88,2.5,>30%
55,2035-11,71124.03,179,3.0,>30%
55,2035-12,108760.45999999999,117,2.5,>30%
55,2036-01,73501.94,273,3.0,>30%
55,2037-01,52686.71,19,2.0,>30%
55,2037-05,30190.11,18,1.0,>30%
55,2037-07,168987.46,357,2.0,>30%
55,2037-09,89776.07,168,2.0,>30%
55,2037-10,43545.23,153,4.0,>30%
55,2037-12,125178.81999999999,312,2.0,>30%
55,2038-03,32572.52,83,3.0,>30%
55,2038-05,64263.91,146,3.0,>30%
55,2038-07,20172.66,50,2.0,>30%
55,2038-08,57602.45,284,2.5,>30%
55,2038-09,22178.95,133,2.0,>30%
55,2038-11,49080.94,35,3.0,>30%
55,2039-01,120939.43,52,2.5,>30%
55,2039-02,116885.37,234,3.0,>30%
55,2039-04,7343.98,16,4.0,>30%
55,2039-07,43487.93,117,2.0,>30%
55,2040-03,34345.66,53,4.0,>30%
55,2040-04,51627.41,109,4.0,>30%
55,2040-05,53754.3,27,1.0,>30%
55,2040-06,23754.31,56,4.0,>30%
55,2040-08,4851.51,88,1.0,>30%
55,2040-09,24176.69,153,2.0,>30%
55,2040-10,92321.6,9,4.0,>30%
55,2040-11,41958.16,151,3.0,>30%
55,2041-03,166554.64,197,2.5,>30%
55,2041-05,113570.58,136,4.0,>30%
55,2041-08,103797.57,259,2.5,>30%
55,2041-10,69326.16,140,2.0,>30%
55,2041-12,87070.84,87,1.0,>30%
55,2042-04,52430.83,177,3.0,>30%
55,2042-06,47172.38,65,4.0,>30%
55,2042-08,129825.14000000001,196,3.0,>30%
55,2042-09,121494.03,222,2.5,>30%
55,2042-10,113443.47,336,4.0,>30%
55,2042-12,74465.7,115,2.0,>30%
55,2043-02,75983.83,28,4.0,>30%
55,2043-04,75037.89,171,3.5,>30%
55,2043-05,5407.62,110,4.0,>30%
55,2043-06,73474.03,220,1.5,>30%
55,2043-07,21538.64,176,1.0,>30%
55,2043-08,78566.9,224,2.5,>30%
55,2043-09,190195.25,407,2.6666666666666665,>30%
55,2043-10,31208.15,175,1.0,>30%
55,2043-12,74904.96,25,4.0,>30%
55,2044-02,33395.13,29,3.0,>30%
55,2044-03,99832.22,153,1.0,>30%
55,2044-08,10746.82,218,3.0,>30%
55,2044-09,58576.43,53,3.0,>30%
55,2044-11,84106.6,69,2.0,>30%
55,2045-01,80416.95,140,2.0,>30%
55,2045-02,41774.29,35,1.0,>30%
55,2045-06,28002.09,179,4.0,>30%
55,2045-07,87428.8,61,3.0,>30%
55,2045-10,58812.13,49,1.0,>30%
55,2046-02,175158.71000000002,92,2.5,>30%
55,2046-05,15998.54,7,2.0,>30%
55,2046-06,88851.51,79,1.0,>30%
55,2046-07,9311.91,57,1.0,>30%
55,2046-09,75845.74,167,1.5,>30%
55,2047-07,63120.89,23,3.0,>30%
55,2047-08,26675.38,37,4.0,>30%
55,2047-10,21104.2,194,3.0,>30%
55,2047-11,79872.82999999999,318,2.0,>30%
55,2047-12,92939.31,149,2.0,>30%
55,2048-02,24760.36,256,1.5,>30%
55,2048-07,43075.51,180,2.0,>30%
55,2048-08,105260.31,238,2.0,>30%
55,2048-11,58764.42,42,2.0,>30%
55,2048-12,95070.4,20,2.0,>30%
55,2049-01,56545.49,11,4.0,>30%
55,2049-02,40288.82,100,3.0,>30%
55,2049-03,80107.64,180,2.0,>30%
55,2049-04,79903.52,27,4.0,>30%
55,2049-05,30100.39,117,1.0,>30%
55,2049-07,32571.39,46,2.0,>30%
55,2049-10,125753.62000000001,320,3.3333333333333335,>30%
55,2050-01,12875.04,94,4.0,>30%
55,2050-04,158971.61,198,1.6666666666666667,>30%
56,2023-01,94646.94,195,3.0,>30%
56,2023-02,97902.3,133,2.0,>30%
56,2023-08,69174.88,173,1.0,>30%
56,2023-11,26884.7,193,2.0,>30%
56,2024-02,91857.58,164,2.0,>30%
56,2024-03,131653.45,177,2.0,>30%
56,2024-05,95193.09000000001,209,2.5,>30%
56,2024-06,27599.14,19,1.0,>30%
56,2024-07,28558.99,36,1.0,>30%
56,2024-09,16452.78,83,1.0,>30%
56,2024-12,29515.56,78,3.0,>30%
56,2025-02,134317.14,195,2.5,>30%
56,2025-05,67158.64,159,3.0,>30%
56,2025-08,55927.97,4,4.0,>30%
56,2025-09,84768.35,98,3.0,>30%
56,2025-10,59467.619999999995,123,2.0,>30%
56,2025-12,247369.15999999997,498,3.0,>30%
56,2026-01,32727.86,199,4.0,>30%
56,2026-03,37739.04,100,4.0,>30%
56,2026-04,77822.03,374,3.0,>30%
56,2026-05,57503.0,141,3.0,>30%
56,2026-07,63784.28,155,3.0,>30%
56,2026-08,61951.06,125,2.0,>30%
56,2026-10,71367.21,67,2.0,>30%
56,2026-11,127075.73,379,2.3333333333333335,>30%
56,2027-01,91532.2,56,2.0,>30%
56,2027-04,79903.3,367,3.0,>30%
56,2027-06,46513.21,18,2.0,>30%
56,2027-09,90798.38,94,3.0,>30%
56,2027-12,23531.7,43,4.0,>30%
56,2028-03,43550.06,155,1.0,>30%
56,2028-05,21307.83,177,2.0,>30%
56,2028-07,12589.02,133,2.0,>30%
56,2028-10,29299.3,235,4.0,>30%
56,2029-03,73009.78,68,2.0,>30%
56,2029-04,76435.26,145,2.0,>30%
56,2029-11,2089.89,103,3.0,>30%
56,2030-01,28006.38,31,4.0,>30%
56,2030-07,7356.47,103,4.0,>30%
56,2030-08,34675.729999999996,161,2.5,>30%
56,2030-10,47643.62,127,3.0,>30%
56,2030-12,66866.52,20,4.0,>30%
56,2031-04,34802.5,61,1.0,>30%
56,2031-05,52453.07,117,4.0,>30%
56,2031-06,30774.88,91,1.0,>30%
56,2031-07,41663.84,4,3.0,>30%
56,2031-09,3843.38,137,2.0,>30%
56,2031-12,16360.66,88,3.0,>30%
56,2032-01,6560.72,82,1.0,>30%
56,2032-05,81604.18,53,1.0,>30%
56,2032-06,16137.66,166,2.0,>30%
56,2032-07,26108.81,191,1.0,>30%
56,2032-12,43561.46,76,1.0,>30%
56,2033-04,65897.29,172,2.0,>30%
56,2033-06,2807.91,131,1.0,>30%
56,2033-07,20782.28,131,4.0,>30%
56,2033-08,17031.76,41,3.0,>30%
56,2033-10,81085.09,124,2.5,>30%
56,2034-01,1069.18,159,1.0,>30%
56,2034-03,19835.86,54,1.0,>30%
56,2034-05,52489.23,90,3.0,>30%
56,2034-06,146904.03999999998,166,1.5,>30%
56,2034-12,116510.04000000001,221,2.5,>30%
56,2035-01,64143.09,119,3.5,>30%
56,2035-04,72941.5,68,2.0,>30%
56,2035-07,71847.03,93,3.0,>30%
56,2035-08,69475.06,78,2.0,>30%
56,2035-09,97883.34,174,1.0,>30%
56,2035-10,13596.59,43,1.0,>30%
56,2036-03,99558.91,146,2.0,>30%
56,2036-04,27125.56,149,3.0,>30%
56,2036-05,60878.52,6,1.0,>30%
56,2036-06,43598.74,14,4.0,>30%
56,2036-11,64465.17,197,2.0,>30%
56,2036-12,105457.71,181,3.0,>30%
56,2037-01,52843.28,65,4.0,>30%
56,2037-03,60558.95,173,2.0,>30%
56,2037-04,188418.24,313,3.0,>30%
56,2037-05,55628.67,182,4.0,>30%
56,2037-09,79908.77,165,3.0,>30%
56,2038-05,13302.52,156,2.0,>30%
56,2038-08,49180.75,128,2.0,>30%
56,2038-11,84940.26,151,4.0,>30%
56,2038-12,29367.74,107,2.0,>30%
56,2039-02,102394.28,295,3.0,>30%
56,2040-01,59621.22,194,1.0,>30%
56,2040-02,68240.52,100,2.0,>30%
56,2040-03,49837.0,117,1.0,>30%
56,2040-05,49138.86,3,4.0,>30%
56,2040-10,54973.649999999994,174,1.5,>30%
56,2041-02,65004.99,1,3.0,>30%
56,2041-04,25868.19,157,2.0,>30%
56,2041-05,79910.84,191,3.0,>30%
56,2041-08,99636.74,127,1.5,>30%
56,2041-10,63876.35,46,1.0,>30%
56,2042-01,73665.32,161,1.0,>30%
56,2042-06,48900.74,127,1.0,>30%
56,2042-07,16749.66,75,4.0,>30%
56,2042-08,13885.3,163,4.0,>30%
56,2042-10,93545.28,45,4.0,>30%
56,2043-01,99270.32,107,3.0,>30%
56,2043-03,40266.22,191,2.0,>30%
56,2043-04,200103.38,307,3.0,>30%
56,2044-02,33451.95,52,3.0,>30%
56,2044-03,16967.4,77,3.0,>30%
56,2044-05,39477.24,199,4.0,>30%
56,2044-07,14587.27,145,4.0,>30%
56,2044-10,96211.65,164,3.0,>30%
56,2044-11,41807.56,34,1.0,>30%
56,2044-12,83047.35,136,3.0,>30%
56,2045-04,34900.67,147,1.0,>30%
56,2045-09,11825.41,192,2.0,>30%
56,2045-10,169853.93,143,3.5,>30%
56,2046-05,4915.3,158,2.0,>30%
56,2046-06,90475.93,81,1.0,>30%
56,2046-07,86830.07,74,1.0,>30%
56,2046-09,29110.45,136,4.0,>30%
56,2046-10,42124.15,66,2.0,>30%
56,2046-11,170768.91999999998,381,1.6666666666666667,>30%
56,2046-12,60341.0,93,2.0,>30%
56,2047-11,62033.33,19,3.0,>30%
56,2047-12,15066.57,131,3.0,>30%
56,2048-02,89292.69,154,1.0,>30%
56,2048-04,29807.52,130,2.0,>30%
56,2048-07,113860.75,188,3.0,>30%
56,2049-03,174645.15999999997,433,1.3333333333333333,>30%
56,2049-04,63406.37,31,3.0,>30%
56,2049-06,81833.56,10,2.0,>30%
56,2049-10,25958.34,60,3.0,>30%
56,2049-11,42929.79,175,3.0,>30%
56,2049-12,58444.96,129,3.0,>30%
56,2050-01,36582.3,167,2.0,>30%
57,2023-01,62970.82,162,3.0,>30%
57,2023-03,165070.63,184,4.0,>30%
57,2023-05,87481.59999999999,266,2.5,>30%
57,2023-07,77026.73,171,2.0,>30%
57,2023-10,85312.31,129,3.0,>30%
57,2023-11,94851.85,84,1.0,>30%
57,2024-04,95599.56,39,1.0,>30%
57,2024-06,105137.73999999999,121,2.5,>30%
57,2024-11,10066.59,199,4.0,>30%
57,2024-12,8719.59,99,1.0,>30%
57,2025-01,56934.08,75,1.0,>30%
57,2025-02,183192.33000000002,304,1.0,>30%
57,2025-04,36313.62,76,4.0,>30%
57,2025-12,45076.75,114,3.0,>30%
57,2026-01,9304.83,127,2.0,>30%
57,2026-03,65168.45,65,3.0,>30%
57,2026-11,147891.74,288,2.5,>30%
57,2027-01,118569.95999999999,308,3.5,>30%
57,2027-07,91065.91,8,2.0,>30%
57,2028-01,32362.02,13,1.0,>30%
57,2028-02,24982.85,44,3.0,>30%
57,2028-04,94769.13,181,1.0,>30%
57,2028-08,96265.03,78,2.0,>30%
57,2028-10,69980.72,109,4.0,>30%
57,2028-11,36205.31,56,4.0,>30%
57,2029-01,108157.62,212,3.0,>30%
57,2029-02,14588.55,166,4.0,>30%
57,2029-04,58032.18,143,4.0,>30%
57,2029-06,35063.99,7,4.0,>30%
57,2029-07,29228.94,64,2.0,>30%
57,2029-11,25849.120000000003,273,2.5,>30%
57,2030-04,10717.23,124,3.0,>30%
57,2030-07,39511.92,172,2.0,>30%
57,2030-08,40131.0,93,1.0,>30%
57,2030-11,134185.55,242,2.0,>30%
57,2031-01,37921.18,47,1.0,>30%
57,2031-03,165216.05,138,4.0,>30%
57,2031-05,78440.84,107,1.0,>30%
57,2031-08,70270.76,57,4.0,>30%
57,2031-09,64545.71,72,3.0,>30%
57,2032-03,96154.46,1,4.0,>30%
57,2032-08,125574.16,153,3.5,>30%
57,2032-09,20512.41,160,4.0,>30%
57,2032-11,28947.45,151,3.0,>30%
57,2033-04,36819.88,126,3.0,>30%
57,2033-05,107534.88999999998,138,2.5,>30%
57,2033-07,30395.75,159,4.0,>30%
57,2033-08,21968.08,141,4.0,>30%
57,2033-09,82425.13,255,2.0,>30%
57,2033-10,98346.28,348,2.5,>30%
57,2033-12,23079.95,133,3.0,>30%
57,2034-01,73939.81,3,1.0,>30%
57,2034-02,80397.08,141,2.0,>30%
57,2034-04,88366.99,7,1.0,>30%
57,2034-06,52308.05,84,4.0,>30%
57,2034-10,72922.76,118,4.0,>30%
57,2035-01,34663.92,44,1.0,>30%
57,2035-04,93627.41,209,1.0,>30%
57,2035-11,30491.73,113,2.0,>30%
57,2035-12,41737.16,55,1.0,>30%
57,2036-02,132566.36,147,1.5,>30%
57,2036-08,120095.36000000002,246,3.0,>30%
57,2036-10,117359.1,345,2.6666666666666665,>30%
57,2036-12,79879.77,21,1.0,>30%
57,2037-01,2725.06,185,4.0,>30%
57,2037-03,27896.86,47,4.0,>30%
57,2037-12,115776.96,188,2.5,>30%
57,2038-01,28100.18,72,2.0,>30%
57,2038-02,96567.34,88,3.0,>30%
57,2038-08,8462.55,57,1.0,>30%
57,2038-09,69283.69,130,1.0,>30%
57,2038-10,27441.62,346,2.0,>30%
57,2039-03,25309.28,144,2.0,>30%
57,2039-04,28013.23,147,1.0,>30%
57,2039-06,14097.89,195,4.0,>30%
57,2039-09,67709.25,96,4.0,>30%
57,2039-10,93552.18,55,4.0,>30%
57,2039-11,16723.49,2,1.0,>30%
57,2039-12,77296.87,13,2.0,>30%
57,2040-01,23124.41,58,2.0,>30%
57,2040-03,27757.02,75,2.0,>30%
57,2040-06,83980.02,30,2.0,>30%
57,2040-07,118997.04000000001,336,3.3333333333333335,>30%
57,2040-09,84128.63,54,2.0,>30%
57,2041-01,3109.65,120,2.0,>30%
57,2041-02,1071.74,195,4.0,>30%
57,2041-03,92539.42,209,3.0,>30%
57,2041-05,35088.56,51,3.0,>30%
57,2041-11,79767.62,180,3.0,>30%
57,2042-03,29955.67,92,2.0,>30%
57,2042-04,88889.73,150,2.0,>30%
57,2042-06,30489.62,69,4.0,>30%
57,2042-11,106875.89,160,2.5,>30%
57,2043-03,42203.28,124,1.0,>30%
57,2043-04,50339.55,128,4.0,>30%
57,2043-05,70975.97,219,3.0,>30%
57,2043-12,90192.94,504,2.3333333333333335,>30%
57,2044-02,160516.59,217,1.5,>30%
57,2044-08,14679.43,178,1.0,>30%
57,2044-09,31756.93,194,4.0,>30%
57,2044-11,212926.24,250,3.0,>30%
57,2044-12,75663.46,127,4.0,>30%
57,2045-02,67333.86,90,2.0,>30%
57,2045-03,47785.77,110,2.0,>30%
57,2045-05,16589.19,154,2.0,>30%
57,2045-08,45034.06,82,1.5,>30%
57,2046-08,84949.76,264,2.5,>30%
57,2046-09,74568.48999999999,220,3.5,>30%
57,2046-11,98773.27,192,3.0,>30%
57,2048-05,62352.97,15,4.0,>30%
57,2048-11,98437.96,114,3.0,>30%
57,2049-08,32799.77,56,3.0,>30%
57,2049-10,30371.43,40,1.0,>30%
57,2049-11,70977.35,71,1.0,>30%
57,2050-01,36090.66,91,3.0,>30%
57,2050-02,167859.37,37,2.5,>30%
